정류장번호,정류장명,위도,경도,정보수집일,모바일단축번호,도시코드,도시명,관리도시명
GGB233000336,전곡산단삼거리,37.1824333,126.6655167,2025-10-31,55805.0,31240,경기도 화성시,경기BIS
GGB233000337,봉담수정동남메리트,37.2222333,126.9488667,2025-10-31,55806.0,31240,경기도 화성시,경기BIS
GGB233000338,봉담수정동남메리트,37.2223833,126.9481667,2025-10-31,55807.0,31240,경기도 화성시,경기BIS
GGB233000339,남수원현대아파트정문앞,37.2073667,127.0101333,2025-10-31,55808.0,31240,경기도 화성시,경기BIS
GGB233000340,서희스타힐스3.1단지,37.1930167,126.8189167,2025-10-31,60039.0,31240,경기도 화성시,경기BIS
GGB233000341,서희스타힐스1.3단지,37.1926667,126.81815,2025-10-31,60040.0,31240,경기도 화성시,경기BIS
GGB233000342,남양읍행정복지센터.서희스타힐스,37.1927833,126.8215667,2025-10-31,55811.0,31240,경기도 화성시,경기BIS
GGB233000343,남양읍행정복지센터.서희스타힐스,37.19285,126.8218667,2025-10-31,55812.0,31240,경기도 화성시,경기BIS
GGB233000344,상안리삼거리,37.1739833,126.7066833,2025-10-31,37398.0,31240,경기도 화성시,경기BIS
GGB233000346,전곡2리마을회관.운천동,37.1912,126.6920167,2025-10-31,37372.0,31240,경기도 화성시,경기BIS
GGB233000347,육일1리.육도리,37.2077167,126.7193,2025-10-31,37366.0,31240,경기도 화성시,경기BIS
GGB233000348,육일1리.육도리,37.2076667,126.7194,2025-10-31,37365.0,31240,경기도 화성시,경기BIS
GGB233000349,칠곡리,37.2034,126.71145,2025-10-31,37363.0,31240,경기도 화성시,경기BIS
GGB233000350,전곡1리.당고지,37.1997833,126.7004333,2025-10-31,37362.0,31240,경기도 화성시,경기BIS
GGB233000351,전곡1리마을회관,37.1971167,126.6968333,2025-10-31,37359.0,31240,경기도 화성시,경기BIS
GGB233000352,단독주택,37.2042833,127.1245833,2025-10-31,55814.0,31240,경기도 화성시,경기BIS
GGB233000353,호반써밋동탄,37.1730167,127.13365,2025-10-31,55815.0,31240,경기도 화성시,경기BIS
GGB233000354,호반써밋동탄,37.1732333,127.1332333,2025-10-31,55816.0,31240,경기도 화성시,경기BIS
GGB233000355,동탄9동행정복지센터,37.1799833,127.1380833,2025-10-31,55817.0,31240,경기도 화성시,경기BIS
GGB233000356,동탄9동행정복지센터,37.18025,127.13775,2025-10-31,55818.0,31240,경기도 화성시,경기BIS
GGB233000357,은성정밀앞,37.1864667,126.8677833,2025-10-31,60044.0,31240,경기도 화성시,경기BIS
GGB233000358,은성정밀앞,37.1865333,126.8678,2025-10-31,60045.0,31240,경기도 화성시,경기BIS
GGB233000359,비봉면행정복지센터,37.2356833,126.8732833,2025-10-31,55637.0,31240,경기도 화성시,경기BIS
GGB233000360,단독주택,37.2041333,127.1246833,2025-10-31,55822.0,31240,경기도 화성시,경기BIS
GGB233000361,자안공단,37.20655,126.8719833,2025-10-31,55823.0,31240,경기도 화성시,경기BIS
GGB233000362,상신3리입구.한양수자인,37.0998833,126.90595,2025-10-31,60046.0,31240,경기도 화성시,경기BIS
GGB233000363,상신3리입구.한양수자인,37.1001,126.9056667,2025-10-31,60047.0,31240,경기도 화성시,경기BIS
GGB233000364,반정아이파크5단지후문,37.2344,127.04505,2025-10-31,36417.0,31240,경기도 화성시,경기BIS
GGB233000365,반정아이파크5단지정문,37.238,127.0423167,2025-10-31,36418.0,31240,경기도 화성시,경기BIS
GGB233000366,반정아이파크5단지후문,37.2342833,127.0442,2025-10-31,36425.0,31240,경기도 화성시,경기BIS
GGB233000367,반정아이파크4단지정문,37.2372333,127.04205,2025-10-31,36428.0,31240,경기도 화성시,경기BIS
GGB233000368,남양뉴타운20.19단지,37.2035167,126.8416,2025-10-31,55824.0,31240,경기도 화성시,경기BIS
GGB233000369,기산베스트빌,37.1956,126.8224,2025-10-31,36838.0,31240,경기도 화성시,경기BIS
GGB233000370,조암4리앞,37.0822667,126.7963667,2025-10-31,36837.0,31240,경기도 화성시,경기BIS
GGB233000371,우정초등학교,37.0808167,126.8017,2025-10-31,36836.0,31240,경기도 화성시,경기BIS
GGB233000372,조암8리,37.0812667,126.81045,2025-10-31,37397.0,31240,경기도 화성시,경기BIS
GGB233000373,조암시장남쪽입구,37.0829833,126.8192667,2025-10-31,36022.0,31240,경기도 화성시,경기BIS
GGB233000374,창의고,37.1818,127.1224667,2025-10-31,55465.0,31240,경기도 화성시,경기BIS
GGB233000375,신리사거리,37.1641,126.9804833,2025-10-31,55622.0,31240,경기도 화성시,경기BIS
GGB233000376,신리사거리,37.1639167,126.9803333,2025-10-31,55623.0,31240,경기도 화성시,경기BIS
GGB233000377,금의리,37.10315,126.8431167,2025-10-31,36847.0,31240,경기도 화성시,경기BIS
GGB233000378,소방서,37.1652833,127.0017833,2025-10-31,36485.0,31240,경기도 화성시,경기BIS
GGB233000379,방교초.레이크자이더테라스,37.1723667,127.10085,2025-10-31,55625.0,31240,경기도 화성시,경기BIS
GGB233000380,성문,37.10335,126.8657167,2025-10-31,37167.0,31240,경기도 화성시,경기BIS
GGB233000381,해창2리.능인대학원대학교,37.1082,126.8722333,2025-10-31,36845.0,31240,경기도 화성시,경기BIS
GGB233000382,신미주아파트.포스코2차,37.1898667,127.09035,2025-10-31,55626.0,31240,경기도 화성시,경기BIS
GGB233000383,남양뉴타운19.20단지,37.2034167,126.8413833,2025-10-31,55825.0,31240,경기도 화성시,경기BIS
GGB233000384,동양빌딩앞,37.1272167,126.9017833,2025-10-31,37248.0,31240,경기도 화성시,경기BIS
GGB233000385,화성시보건소앞,37.1290667,126.9049333,2025-10-31,36844.0,31240,경기도 화성시,경기BIS
GGB233000386,모즐저수지입구,37.2009833,126.7054667,2025-10-31,37455.0,31240,경기도 화성시,경기BIS
GGB233000387,발안만세시장,37.1333,126.9094167,2025-10-31,36876.0,31240,경기도 화성시,경기BIS
GGB233000388,화성시보건소앞,37.1287833,126.9049,2025-10-31,36875.0,31240,경기도 화성시,경기BIS
GGB233000389,동양빌딩앞,37.1270167,126.9017667,2025-10-31,36874.0,31240,경기도 화성시,경기BIS
GGB233000390,한국폴리텍대학,37.1217833,126.8929,2025-10-31,37225.0,31240,경기도 화성시,경기BIS
GGB233000391,매곡리,37.11725,126.8884667,2025-10-31,37217.0,31240,경기도 화성시,경기BIS
GGB233000392,해창리,37.1126,126.8791667,2025-10-31,36873.0,31240,경기도 화성시,경기BIS
GGB233000393,해창2리.능인대학원대학교,37.1081167,126.8725167,2025-10-31,37179.0,31240,경기도 화성시,경기BIS
GGB233000394,성문,37.1032333,126.8657333,2025-10-31,37166.0,31240,경기도 화성시,경기BIS
GGB233000395,수촌1리,37.1028333,126.8574833,2025-10-31,36872.0,31240,경기도 화성시,경기BIS
GGB233000396,수촌3리,37.1029333,126.8517,2025-10-31,36871.0,31240,경기도 화성시,경기BIS
GGB233000397,수촌3리,37.1029333,126.8430333,2025-10-31,37454.0,31240,경기도 화성시,경기BIS
GGB233000398,금의1리입구,37.1002167,126.8393167,2025-10-31,36870.0,31240,경기도 화성시,경기BIS
GGB233000399,화산리,37.0623667,126.7915,2025-10-31,36438.0,31240,경기도 화성시,경기BIS
GGB233000400,어은1리,37.0953833,126.8342,2025-10-31,37453.0,31240,경기도 화성시,경기BIS
GGB233000401,어은1정미소앞,37.0931333,126.8313167,2025-10-31,36869.0,31240,경기도 화성시,경기BIS
GGB233000402,어은삼거리,37.0861167,126.8269167,2025-10-31,37594.0,31240,경기도 화성시,경기BIS
GGB233000403,신동탄포레자이.율목초후문,37.2371833,127.0633333,2025-10-31,36442.0,31240,경기도 화성시,경기BIS
GGB233000404,운평2리,37.0845,126.7807,2025-10-31,37452.0,31240,경기도 화성시,경기BIS
GGB233000405,원안3리,37.0967333,126.7858,2025-10-31,36868.0,31240,경기도 화성시,경기BIS
GGB233000407,호곡1리,37.1197167,126.78455,2025-10-31,37451.0,31240,경기도 화성시,경기BIS
GGB233000408,호곡3리마을회관,37.1172,126.7720667,2025-10-31,36866.0,31240,경기도 화성시,경기BIS
GGB233000409,호곡3리입구,37.1196,126.7763,2025-10-31,36865.0,31240,경기도 화성시,경기BIS
GGB233000410,경기요양병원,37.11505,126.7972667,2025-10-31,36864.0,31240,경기도 화성시,경기BIS
GGB233000411,호곡리,37.1174667,126.79435,2025-10-31,37450.0,31240,경기도 화성시,경기BIS
GGB233000412,경진여객차고지,37.0729833,126.8163,2025-10-31,36863.0,31240,경기도 화성시,경기BIS
GGB233000413,선창포구종점,37.1281833,126.7963333,2025-10-31,36862.0,31240,경기도 화성시,경기BIS
GGB233000414,문화마을,37.1240333,126.7956667,2025-10-31,37449.0,31240,경기도 화성시,경기BIS
GGB233000415,호곡리,37.1174833,126.7946,2025-10-31,36861.0,31240,경기도 화성시,경기BIS
GGB233000416,신왕리,37.0834833,126.9443,2025-10-31,36443.0,31240,경기도 화성시,경기BIS
GGB233000417,운평사거리,37.0829667,126.7767167,2025-10-31,36860.0,31240,경기도 화성시,경기BIS
GGB233000419,뒷말,37.0772167,126.7708667,2025-10-31,37448.0,31240,경기도 화성시,경기BIS
GGB233000420,운평3리,37.08175,126.7753,2025-10-31,36858.0,31240,경기도 화성시,경기BIS
GGB233000421,주곡리,37.1277,126.8155167,2025-10-31,36857.0,31240,경기도 화성시,경기BIS
GGB233000422,주곡1리.박우물,37.1341167,126.81195,2025-10-31,36856.0,31240,경기도 화성시,경기BIS
GGB233000424,고정초등학교,37.2373333,126.7367333,2025-10-31,60052.0,31240,경기도 화성시,경기BIS
GGB233000425,주곡1리마을회관,37.1258167,126.8171833,2025-10-31,37447.0,31240,경기도 화성시,경기BIS
GGB233000427,삼화2리,37.2431167,126.8517667,2025-10-31,55828.0,31240,경기도 화성시,경기BIS
GGB233000428,금호어울림레이크.우남더테라스,37.1619,127.1088333,2025-10-31,55662.0,31240,경기도 화성시,경기BIS
GGB233000429,삼화2리,37.2427833,126.85145,2025-10-31,55829.0,31240,경기도 화성시,경기BIS
GGB233000430,반도4차.동탄4동복지센터,37.2001,127.1154,2025-10-31,55663.0,31240,경기도 화성시,경기BIS
GGB233000431,중흥클래스에듀,37.1731,127.1139167,2025-10-31,55665.0,31240,경기도 화성시,경기BIS
GGB233000432,중흥클래스에듀,37.1734,127.1141333,2025-10-31,55666.0,31240,경기도 화성시,경기BIS
GGB233000433,나루마을.한화우림,37.1950833,127.0753333,2025-10-31,55667.0,31240,경기도 화성시,경기BIS
GGB233000434,남양고,37.206,126.8257833,2025-10-31,55674.0,31240,경기도 화성시,경기BIS
GGB233000435,석포5리마을회관앞,37.1453833,126.8406167,2025-10-31,37445.0,31240,경기도 화성시,경기BIS
GGB233000436,석포5리,37.1429833,126.8419,2025-10-31,36849.0,31240,경기도 화성시,경기BIS
GGB233000437,석포리,37.1406833,126.839,2025-10-31,36902.0,31240,경기도 화성시,경기BIS
GGB233000438,월문리온천입구,37.1143167,126.8772333,2025-10-31,36901.0,31240,경기도 화성시,경기BIS
GGB233000439,월문초등학교,37.1178667,126.8714,2025-10-31,37444.0,31240,경기도 화성시,경기BIS
GGB233000440,월문리,37.1193167,126.8690667,2025-10-31,36900.0,31240,경기도 화성시,경기BIS
GGB233000002,화성시민캠퍼스,37.2293167,126.9704333,2025-10-31,36161.0,31240,경기도 화성시,경기BIS
GGB233000003,상두2리,37.1013667,126.9484,2025-10-31,37320.0,31240,경기도 화성시,경기BIS
GGB233000004,대양2리,37.0864167,126.9424833,2025-10-31,36108.0,31240,경기도 화성시,경기BIS
GGB233000005,대양4리,37.0902833,126.9419667,2025-10-31,36105.0,31240,경기도 화성시,경기BIS
GGB233000006,대양1리,37.0955667,126.9393167,2025-10-31,36093.0,31240,경기도 화성시,경기BIS
GGB233000007,대양2리,37.0868,126.9426167,2025-10-31,36107.0,31240,경기도 화성시,경기BIS
GGB233000008,용소4리,37.0848667,126.9818167,2025-10-31,36224.0,31240,경기도 화성시,경기BIS
GGB233000009,용소1리,37.08005,126.9845,2025-10-31,36247.0,31240,경기도 화성시,경기BIS
GGB233000010,용소2리,37.0791333,126.97815,2025-10-31,36198.0,31240,경기도 화성시,경기BIS
GGB233000011,요꼴마을회관,37.1093,126.9672833,2025-10-31,37380.0,31240,경기도 화성시,경기BIS
GGB233000012,요리공단,37.1166333,126.9613833,2025-10-31,37378.0,31240,경기도 화성시,경기BIS
GGB233000013,수산세보틱스,37.1147,126.9910167,2025-10-31,36272.0,31240,경기도 화성시,경기BIS
GGB233000014,송산1리,37.1055,126.9862,2025-10-31,36255.0,31240,경기도 화성시,경기BIS
GGB233000015,정문2리,37.0946667,126.9855833,2025-10-31,36253.0,31240,경기도 화성시,경기BIS
GGB233000016,까치고개,37.1149167,126.9784833,2025-10-31,36202.0,31240,경기도 화성시,경기BIS
GGB233000017,사창2리.요꼴,37.1069667,126.9725,2025-10-31,36179.0,31240,경기도 화성시,경기BIS
GGB233000018,사창3리,37.0964,126.9717,2025-10-31,36171.0,31240,경기도 화성시,경기BIS
GGB233000019,사창4리,37.0892167,126.9718667,2025-10-31,36170.0,31240,경기도 화성시,경기BIS
GGB233000020,용소3리,37.0792833,126.97045,2025-10-31,36162.0,31240,경기도 화성시,경기BIS
GGB233000021,동광뷰엘,37.2085333,126.8269667,2025-10-31,36012.0,31240,경기도 화성시,경기BIS
GGB233000022,독줄입구,37.0778833,126.95375,2025-10-31,36132.0,31240,경기도 화성시,경기BIS
GGB233000023,양감농협,37.0810167,126.9470333,2025-10-31,36121.0,31240,경기도 화성시,경기BIS
GGB233000024,양감농협,37.0811667,126.9467667,2025-10-31,36120.0,31240,경기도 화성시,경기BIS
GGB233000025,신왕3리.조리울,37.0801,126.9523667,2025-10-31,36127.0,31240,경기도 화성시,경기BIS
GGB233000026,오가리,37.0857167,126.9704167,2025-10-31,36791.0,31240,경기도 화성시,경기BIS
GGB233000027,사창4리,37.0890167,126.9716333,2025-10-31,36167.0,31240,경기도 화성시,경기BIS
GGB233000028,사창초등학교,37.0912833,126.9721667,2025-10-31,36173.0,31240,경기도 화성시,경기BIS
GGB233000029,동광뷰엘,37.20855,126.8272,2025-10-31,36016.0,31240,경기도 화성시,경기BIS
GGB233000030,사창1리,37.0937667,126.9712833,2025-10-31,36165.0,31240,경기도 화성시,경기BIS
GGB233000031,부처내,37.12265,126.9965667,2025-10-31,36278.0,31240,경기도 화성시,경기BIS
GGB233000032,수직리,37.1232167,126.9914667,2025-10-31,37348.0,31240,경기도 화성시,경기BIS
GGB233000033,갈천다리,37.1251333,126.9844667,2025-10-31,37342.0,31240,경기도 화성시,경기BIS
GGB233000034,갈천초등학교,37.1249167,126.9814833,2025-10-31,37339.0,31240,경기도 화성시,경기BIS
GGB233000035,길성리,37.1248167,126.9739667,2025-10-31,37332.0,31240,경기도 화성시,경기BIS
GGB233000036,송곡리,37.1285833,126.9675667,2025-10-31,37331.0,31240,경기도 화성시,경기BIS
GGB233000037,길성리,37.12485,126.97415,2025-10-31,37333.0,31240,경기도 화성시,경기BIS
GGB233000038,갈천리,37.1248667,126.9769667,2025-10-31,37335.0,31240,경기도 화성시,경기BIS
GGB233000039,갈천초등학교,37.1251,126.9799667,2025-10-31,36711.0,31240,경기도 화성시,경기BIS
GGB233000040,수직리,37.12335,126.9912,2025-10-31,37347.0,31240,경기도 화성시,경기BIS
GGB233000041,도투락입구,37.1328,127.0251,2025-10-31,37913.0,31240,경기도 화성시,경기BIS
GGB233000042,덕절리,37.13405,127.0286167,2025-10-31,37914.0,31240,경기도 화성시,경기BIS
GGB233000043,고지리,37.1629833,127.0034,2025-10-31,36285.0,31240,경기도 화성시,경기BIS
GGB233000044,망월리,37.1489667,127.0094667,2025-10-31,36306.0,31240,경기도 화성시,경기BIS
GGB233000045,제기리.양지말,37.1433333,127.01345,2025-10-31,36309.0,31240,경기도 화성시,경기BIS
GGB233000046,음양1리,37.1408833,127.0176167,2025-10-31,36317.0,31240,경기도 화성시,경기BIS
GGB233000047,덕절2리,37.1415167,127.0280333,2025-10-31,36335.0,31240,경기도 화성시,경기BIS
GGB233000048,덕절3리,37.14015,127.0220667,2025-10-31,36329.0,31240,경기도 화성시,경기BIS
GGB233000049,음양1리,37.1408167,127.0171833,2025-10-31,36316.0,31240,경기도 화성시,경기BIS
GGB233000050,제기리.양지말,37.1428333,127.0136833,2025-10-31,36310.0,31240,경기도 화성시,경기BIS
GGB233000051,망월리,37.1491833,127.0091667,2025-10-31,36303.0,31240,경기도 화성시,경기BIS
GGB233000052,금복리,37.15315,127.0065333,2025-10-31,36296.0,31240,경기도 화성시,경기BIS
GGB233000053,고지리,37.16075,127.0039,2025-10-31,36286.0,31240,경기도 화성시,경기BIS
GGB233000054,수면리,37.1618667,127.0224333,2025-10-31,36331.0,31240,경기도 화성시,경기BIS
GGB233000055,원평사거리,37.2496,126.9249,2025-10-31,36017.0,31240,경기도 화성시,경기BIS
GGB233000056,내리,37.16205,127.0186333,2025-10-31,36320.0,31240,경기도 화성시,경기BIS
GGB233000057,고지리,37.1638833,127.00745,2025-10-31,36300.0,31240,경기도 화성시,경기BIS
GGB233000058,고지리,37.1639667,127.0080833,2025-10-31,36299.0,31240,경기도 화성시,경기BIS
GGB233000059,원평사거리,37.2493667,126.9252167,2025-10-31,36020.0,31240,경기도 화성시,경기BIS
GGB233000060,전곡산업단지사거리,37.1861167,126.6712667,2025-10-31,36027.0,31240,경기도 화성시,경기BIS
GGB233000061,전곡산업단지사거리,37.1863667,126.6711167,2025-10-31,36032.0,31240,경기도 화성시,경기BIS
GGB233000062,신한에스빌아파트,37.2088167,127.0387833,2025-10-31,37352.0,31240,경기도 화성시,경기BIS
GGB233000063,동원.다원중,37.2121333,127.1035833,2025-10-31,36033.0,31240,경기도 화성시,경기BIS
GGB233000065,주공11단지.우남퍼스트빌2차,37.2155167,127.0451167,2025-10-31,36371.0,31240,경기도 화성시,경기BIS
GGB233000066,중심상가,37.21515,127.04375,2025-10-31,36795.0,31240,경기도 화성시,경기BIS
GGB233000067,주공10.11단지,37.2158833,127.0452667,2025-10-31,36370.0,31240,경기도 화성시,경기BIS
GGB233000068,우남퍼스트빌,37.1993667,127.0485333,2025-10-31,36381.0,31240,경기도 화성시,경기BIS
GGB233000069,동탄물류단지북측,37.1717833,127.1323667,2025-10-31,36048.0,31240,경기도 화성시,경기BIS
GGB233000070,솔빛동탄경남아너스빌,37.1991167,127.07425,2025-10-31,36049.0,31240,경기도 화성시,경기BIS
GGB233000071,안화초교.주공8.9단지,37.2133,127.0460833,2025-10-31,36372.0,31240,경기도 화성시,경기BIS
GGB233000072,안화초교.주공8.9단지,37.2132,127.0459,2025-10-31,36373.0,31240,경기도 화성시,경기BIS
GGB233000073,송린초교앞,37.2787,126.8234333,2025-10-31,55776.0,31240,경기도 화성시,경기BIS
GGB233000074,참누리아파트.기산중학교,37.2195667,127.0516333,2025-10-31,37548.0,31240,경기도 화성시,경기BIS
GGB233000075,행림마을.삼성래미안,37.2229,127.0501,2025-10-31,36794.0,31240,경기도 화성시,경기BIS
GGB233000076,참누리아파트.기산중학교,37.2196667,127.0519333,2025-10-31,36793.0,31240,경기도 화성시,경기BIS
GGB233000077,홈플러스병점점(좌회전전용),37.2042333,127.0375167,2025-10-31,36062.0,31240,경기도 화성시,경기BIS
GGB233000078,주공1.2단지,37.2079667,127.0409167,2025-10-31,36360.0,31240,경기도 화성시,경기BIS
GGB233000079,주공1.2단지,37.2081,127.0410667,2025-10-31,36356.0,31240,경기도 화성시,경기BIS
GGB233000080,우남퍼스트빌,37.2076167,127.0429333,2025-10-31,36366.0,31240,경기도 화성시,경기BIS
GGB233000081,덕우리,37.1644333,126.92095,2025-10-31,55729.0,31240,경기도 화성시,경기BIS
GGB233000082,정든공원,37.2097,127.0485833,2025-10-31,37591.0,31240,경기도 화성시,경기BIS
GGB233000083,반월리,37.2334833,127.06515,2025-10-31,36065.0,31240,경기도 화성시,경기BIS
GGB233000084,세정초남측,37.1667,127.1241167,2025-10-31,55730.0,31240,경기도 화성시,경기BIS
GGB233000085,호수공원행복주택,37.1678333,127.1185833,2025-10-31,55732.0,31240,경기도 화성시,경기BIS
GGB233000086,신창2차아파트,37.2096833,127.0475833,2025-10-31,36376.0,31240,경기도 화성시,경기BIS
GGB233000087,에듀포레,37.2081667,127.0445,2025-10-31,36369.0,31240,경기도 화성시,경기BIS
GGB233000088,장지지하차도,37.1574833,127.10425,2025-10-31,36116.0,31240,경기도 화성시,경기BIS
GGB233000089,장지지하차도,37.1574833,127.1051167,2025-10-31,36117.0,31240,경기도 화성시,경기BIS
GGB233000090,행복주택35단지,37.167,127.1211167,2025-10-31,55731.0,31240,경기도 화성시,경기BIS
GGB233000091,동탄그랑파사쥬,37.1658333,127.1047,2025-10-31,55733.0,31240,경기도 화성시,경기BIS
GGB233000092,계룡리슈빌,37.1655,127.1046333,2025-10-31,55734.0,31240,경기도 화성시,경기BIS
GGB233000093,일진전기앞,37.1910667,127.0053667,2025-10-31,36141.0,31240,경기도 화성시,경기BIS
GGB233000094,일진전기앞,37.1920167,127.0054333,2025-10-31,36142.0,31240,경기도 화성시,경기BIS
GGB233000095,천천IC교차로,37.2427,126.9494,2025-10-31,37384.0,31240,경기도 화성시,경기BIS
GGB233000096,천천IC교차로,37.2425,126.94955,2025-10-31,37385.0,31240,경기도 화성시,경기BIS
GGB233000097,한일타운아파트,37.2002333,127.03755,2025-10-31,36348.0,31240,경기도 화성시,경기BIS
GGB233000098,한일타운아파트,37.2003,127.0377333,2025-10-31,36349.0,31240,경기도 화성시,경기BIS
GGB233000099,우남퍼스트빌3차아파트,37.1980333,127.0413167,2025-10-31,36359.0,31240,경기도 화성시,경기BIS
GGB233000100,홈플러스.벌말초교,37.2032833,127.03815,2025-10-31,36351.0,31240,경기도 화성시,경기BIS
GGB233000101,센트럴허브시티.송화초교,37.2037833,127.0382167,2025-10-31,36350.0,31240,경기도 화성시,경기BIS
GGB233000102,반월1통.반월삼거리,37.2291833,127.0650667,2025-10-31,37592.0,31240,경기도 화성시,경기BIS
GGB233000103,삼성반도체,37.2250833,127.064,2025-10-31,36397.0,31240,경기도 화성시,경기BIS
GGB233000104,성지산업,37.2212667,127.0596667,2025-10-31,36392.0,31240,경기도 화성시,경기BIS
GGB233000105,SK뷰2차아파트,37.2162833,127.0551,2025-10-31,36388.0,31240,경기도 화성시,경기BIS
GGB233000106,신미주아파트.주공6단지,37.2144167,127.05175,2025-10-31,36386.0,31240,경기도 화성시,경기BIS
GGB233000107,주공7.8단지,37.2143833,127.04955,2025-10-31,36383.0,31240,경기도 화성시,경기BIS
GGB233000108,주공8단지,37.21515,127.0487833,2025-10-31,36380.0,31240,경기도 화성시,경기BIS
GGB233000109,신미주아파트앞,37.2146333,127.0517833,2025-10-31,36710.0,31240,경기도 화성시,경기BIS
GGB233000110,호수공원행복주택,37.1676167,127.1190333,2025-10-31,55747.0,31240,경기도 화성시,경기BIS
GGB233000111,비봉체육공원,37.2665667,126.8413833,2025-10-31,55461.0,31240,경기도 화성시,경기BIS
GGB233000112,삼성전자,37.2237333,127.0625833,2025-10-31,36395.0,31240,경기도 화성시,경기BIS
GGB233000113,반월1통.반월삼거리,37.22945,127.0649667,2025-10-31,36403.0,31240,경기도 화성시,경기BIS
GGB233000114,행복주택35단지,37.1668,127.1211833,2025-10-31,55748.0,31240,경기도 화성시,경기BIS
GGB233000115,신동탄롯데캐슬,37.2303833,127.0681,2025-10-31,36405.0,31240,경기도 화성시,경기BIS
GGB233000116,반월리큰고개,37.2329333,127.0648,2025-10-31,36399.0,31240,경기도 화성시,경기BIS
GGB233000117,신영통현대타운.두산위브,37.23535,127.0621,2025-10-31,36512.0,31240,경기도 화성시,경기BIS
GGB233000118,신영통현대타운.두산위브,37.2354833,127.0625,2025-10-31,36393.0,31240,경기도 화성시,경기BIS
GGB233000119,세정초남측,37.1664167,127.1245167,2025-10-31,55749.0,31240,경기도 화성시,경기BIS
GGB233000120,센트럴힐즈.금강1차,37.1814333,127.1096167,2025-10-31,36409.0,31240,경기도 화성시,경기BIS
GGB233000121,상록.테크노밸리.GS자이,37.2082833,127.0990667,2025-10-31,36463.0,31240,경기도 화성시,경기BIS
GGB233000122,센트럴상록.대방디엠시티,37.2091667,127.1000333,2025-10-31,36792.0,31240,경기도 화성시,경기BIS
GGB233000123,세정초.하우스디,37.16785,127.1244333,2025-10-31,55751.0,31240,경기도 화성시,경기BIS
GGB233000124,금강1차.센트럴힐즈,37.1814333,127.1089833,2025-10-31,55400.0,31240,경기도 화성시,경기BIS
GGB233000125,호반베르디움3차,37.1795667,127.11455,2025-10-31,55401.0,31240,경기도 화성시,경기BIS
GGB233000126,호반베르디움3차,37.1794,127.1141,2025-10-31,55402.0,31240,경기도 화성시,경기BIS
GGB233000127,자이.우남퍼스트빌,37.2048333,127.0998667,2025-10-31,36446.0,31240,경기도 화성시,경기BIS
GGB233000128,바이오밸리,37.1722667,126.7693667,2025-10-31,37203.0,31240,경기도 화성시,경기BIS
GGB233000129,신안2차.반도4차,37.1999833,127.11605,2025-10-31,36460.0,31240,경기도 화성시,경기BIS
GGB233000130,예미지시그너스.우남퍼스트빌,37.2031333,127.0985667,2025-10-31,36447.0,31240,경기도 화성시,경기BIS
GGB233000131,계룡.영천초,37.2039333,127.1048833,2025-10-31,36812.0,31240,경기도 화성시,경기BIS
GGB233000132,천산아파트,37.2354333,126.8648167,2025-10-31,37297.0,31240,경기도 화성시,경기BIS
GGB233000133,요골,37.10345,126.9631833,2025-10-31,36429.0,31240,경기도 화성시,경기BIS
GGB233000134,호반베르디움.롯데캐슬,37.1971833,127.1112333,2025-10-31,36511.0,31240,경기도 화성시,경기BIS
GGB233000135,한백초중교,37.20705,127.1146667,2025-10-31,36513.0,31240,경기도 화성시,경기BIS
GGB233000136,육일리마을회관,37.2072833,126.7249833,2025-10-31,36440.0,31240,경기도 화성시,경기BIS
GGB233000137,롯데캐슬.포스코더샵,37.1997333,127.0985,2025-10-31,36436.0,31240,경기도 화성시,경기BIS
GGB233000138,남양뉴타운1단지,37.20875,126.8328,2025-10-31,36431.0,31240,경기도 화성시,경기BIS
GGB233000139,한화.호반.대원,37.1971,127.1049833,2025-10-31,36445.0,31240,경기도 화성시,경기BIS
GGB233000140,봉담성당앞,37.2108667,126.95605,2025-10-31,36011.0,31240,경기도 화성시,경기BIS
GGB233000141,영천1동,37.2152333,127.0942333,2025-10-31,36454.0,31240,경기도 화성시,경기BIS
GGB233000142,동탄자동차검사소,37.2175833,127.0946,2025-10-31,36457.0,31240,경기도 화성시,경기BIS
GGB233000143,동탄자동차검사소,37.2175167,127.0948167,2025-10-31,36456.0,31240,경기도 화성시,경기BIS
GGB233000144,영천1동,37.2151833,127.0945167,2025-10-31,36455.0,31240,경기도 화성시,경기BIS
GGB233000145,봉담성당앞,37.2109833,126.9562167,2025-10-31,36449.0,31240,경기도 화성시,경기BIS
GGB233000146,반월자이더파크,37.2280333,127.0464667,2025-10-31,36439.0,31240,경기도 화성시,경기BIS
GGB233000147,에일린의뜰아파트,37.1901333,127.0862333,2025-10-31,36432.0,31240,경기도 화성시,경기BIS
GGB233000148,롤링힐스,37.19185,126.8395667,2025-10-31,36441.0,31240,경기도 화성시,경기BIS
GGB233000149,한백초중교,37.2072333,127.1147667,2025-10-31,36514.0,31240,경기도 화성시,경기BIS
GGB233000150,반도유보라.센트럴푸르지오,37.1987667,127.1152167,2025-10-31,36515.0,31240,경기도 화성시,경기BIS
GGB233000151,금강포란재아파트정문,37.18695,126.855,2025-10-31,36430.0,31240,경기도 화성시,경기BIS
GGB233000152,금곡동,37.1683833,127.07835,2025-10-31,37597.0,31240,경기도 화성시,경기BIS
