key,stop_id,ars,name,lon,lat,grid_id,region,board_day,board_day_we,alight_day,board_imputed,n_routes,freq_imputed,freq_am,freq_day,freq_pm,freq_night
233001530,41590-37406,37406,화성상신도시숲,126.901467,37.10125,다사4600,향남읍,3.11,2.5,35.06,0,5,0,12.713,45.062,12.793,1.778
233001531,41590-37405,37405,제약공단후문.구문천1리입구,126.910367,37.0902,다바4799,향남읍,8.36,2.59,68.48,0,6,0,13.713,53.678,13.793,2.278
233001532,41590-55923,55923,에코센터입구,126.938717,37.150133,다사5005,봉담읍,5.51,2.53,1.31,0,1,0,1.043,3.0,1.043,0.0
233001533,41590-37461,37461,발안산업단지,126.899867,37.0864,다바4698,향남읍,0.06,0.06,22.08,0,1,0,1.5,5.647,1.5,0.0
233001534,41590-37460,37460,발안산업단지,126.899883,37.086167,다바4698,향남읍,25.38,26.88,0.2,0,1,0,1.5,5.647,1.5,0.0
233001535,41590-37459,37459,구문천1리진입로,126.8998,37.080967,다바4698,향남읍,41.79,48.18,1.21,0,1,0,1.5,5.647,1.5,0.0
233001536,41590-37458,37458,구문천1리진입로,126.899667,37.080817,다바4698,향남읍,2.31,2.47,33.76,0,1,0,1.5,5.647,1.5,0.0
233001537,41590-36734,36734,구문천삼거리,126.895983,37.07605,다바4697,향남읍,0.19,0.03,1.28,0,1,0,1.5,5.647,1.5,0.0
233001538,41590-36733,36733,구문천삼거리,126.89605,37.076,다바4697,향남읍,1.06,1.5,0.0,0,1,0,1.5,5.647,1.5,0.0
233001539,41590-36732,36732,구문천리초록마을,126.892633,37.0715,다바4697,향남읍,0.0,0.0,2.89,0,1,0,1.5,5.647,1.5,0.0
233001540,41590-36731,36731,구문천리초록마을,126.892833,37.071483,다바4697,향남읍,2.78,6.88,0.0,0,1,0,1.5,5.647,1.5,0.0
233001541,41590-37457,37457,구문천3리,126.891033,37.07,다바4597,향남읍,2.32,2.44,2.0,0,1,0,1.5,5.647,1.5,0.0
233001542,41590-36599,36599,서해스카이팰리스1단지.서영더엘3차,127.03175,37.203667,다사5811,병점1동,0.68,0.32,26.2,0,1,0,2.0,6.0,2.0,0.0
233001543,41590-37611,37611,유포2리,126.8437,37.259683,다사4118,비봉면,0.36,0.18,0.14,0,1,0,0.857,2.824,0.857,0.0
233001546,41590-36569,36569,용수리,127.000017,37.168817,다사5507,정남면,4.35,2.06,2.33,0,1,0,4.8,6.621,4.8,0.0
233001547,41590-55478,55478,상신하길로주택,126.9027,37.106167,다사4601,향남읍,26.85,9.74,173.04,0,9,0,33.824,68.303,33.824,2.04
233001548,41590-55479,55479,상신하길로주택,126.902867,37.105967,다사4600,향남읍,170.95,156.85,18.18,0,9,0,33.824,68.303,33.824,2.04
233001549,41590-36696,36696,대양초등학교,126.820967,37.19895,다사3911,남양읍,12.39,7.5,13.08,0,0,1,6.19,14.24,6.4,0.522
233001550,41590-36695,36695,고주리입구.한국폴리텍대학,126.8925,37.1218,다사4602,향남읍,0.12,0.21,0.13,0,0,1,8.88,27.099,8.96,0.5
233001551,41590-36694,36694,방교동일반산업단지,127.089217,37.17265,다사6308,동탄6동,53.56,9.38,51.36,0,0,1,4.0,8.0,4.0,0.571
233001552,41590-36692,36692,저수지앞,126.80255,37.094333,다바3899,우정읍,0.01,0.06,0.04,0,0,1,3.714,12.0,3.714,0.0
233001553,41590-36699,36699,화수사거리,126.801617,37.10985,다사3701,우정읍,0.19,0.15,4.41,0,1,0,4.0,13.714,4.0,0.0
233001554,41590-36701,36701,화산삼거리,126.793183,37.063,다바3796,우정읍,1.78,1.71,14.13,0,5,0,10.4,29.333,10.4,0.306
233001555,41590-37224,37224,한국폴리텍대학,126.892717,37.1219,다사4602,향남읍,2.21,1.97,13.35,0,5,0,16.389,52.504,16.389,4.639
233001556,41590-36602,36602,병점행복주택,127.030617,37.203033,다사5811,병점1동,22.88,8.79,1.88,0,1,0,2.0,6.0,2.0,0.0
233001557,41590-37241,37241,구장리새터말입구,126.8992,37.153517,다사4606,팔탄면,3.13,5.71,5.29,0,9,0,15.547,30.989,15.614,0.895
233001558,41590-37270,37270,장짐교차로,126.91095,37.135917,다사4704,향남읍,187.4,448.18,120.38,0,10,0,27.89,71.781,28.814,2.143
233001559,41590-55228,55228,반월리,127.064917,37.233567,다사6115,반월동,1.15,0.18,2.16,0,1,0,4.0,6.0,4.0,0.25
233001561,41590-37032,37032,광평리,126.69745,37.172983,다사2808,서신면,9.58,6.62,0.19,0,3,0,11.0,30.095,11.0,0.0
233001562,41590-36668,36668,한빛마을(중),127.06905,37.207667,다사6112,동탄1동,952.46,802.76,268.41,0,20,0,200.802,325.526,199.552,28.078
233001563,41590-37627,37627,경신,126.813117,37.11525,다사3802,우정읍,3.35,3.29,1.66,0,3,0,5.214,15.154,5.214,0.594
233001564,41590-37626,37626,제암리입구,126.888567,37.126833,다사4503,팔탄면,0.0,0.09,1.49,0,0,0,0.0,0.0,0.0,0.0
233001565,41590-37625,37625,발안사거리.평리,126.910533,37.131717,다사4703,향남읍,125.41,219.35,38.46,0,15,0,57.915,173.55,57.915,12.157
233001566,41590-36700,36700,조암조원마을,126.815783,37.085083,다바3998,우정읍,0.07,0.12,6.65,0,3,0,6.714,19.107,6.714,0.594
233001567,41590-55446,55446,에일린의뜰아파트,127.086033,37.190117,다사6310,동탄6동,22.27,10.68,11.86,0,0,1,4.0,8.0,4.0,0.571
233001568,41590-36693,36693,베라체아파트,127.12285,37.1905,다사6610,동탄9동,300.73,197.76,85.95,0,14,0,58.912,139.332,57.912,6.475
233001569,41590-37622,37622,경신,126.8133,37.115267,다사3802,우정읍,1.81,3.56,3.39,0,3,0,5.214,15.154,5.214,0.594
233001570,41590-37623,37623,제암리입구,126.888667,37.12685,다사4503,팔탄면,3.22,1.0,0.87,0,0,1,2.4,3.84,2.4,0.133
233001571,41590-37624,37624,고주리.동방산업단지,126.88765,37.135933,다사4504,팔탄면,6.26,15.91,0.51,0,0,1,2.4,3.84,2.4,0.133
233001572,41590-55488,55488,서희스타힐스.단독주택,127.119567,37.173233,다사6608,동탄7동,77.52,56.88,389.05,0,12,0,54.812,135.732,55.812,7.058
233001573,41590-37722,37722,반월2통,127.059983,37.221183,다사6013,진안동,114.28,68.71,94.52,0,7,0,101.249,241.503,101.249,20.342
233001574,41590-37638,37638,수영리검사소,126.968467,37.232483,다사5214,봉담읍,21.48,21.48,0.0,1,9,0,106.429,132.305,106.429,10.633
233001575,41590-36138,36138,백1리,126.957867,37.16645,다사5107,정남면,3.55,1.44,1.79,0,2,0,2.667,8.286,2.667,0.0
233001576,41590-36149,36149,문학1리,126.963733,37.152867,다사5206,정남면,10.89,10.32,8.86,0,2,0,2.667,9.143,2.667,0.0
233001578,41590-36227,36227,덕신상가,126.982317,37.159217,다사5406,정남면,51.12,46.74,6.29,0,2,0,14.0,23.455,14.0,1.091
233001579,41590-36226,36226,덕신상가,126.98215,37.159167,다사5406,정남면,6.2,6.41,48.28,0,3,0,14.667,25.74,14.667,1.091
233001580,41590-36703,36703,문학리,126.9661,37.15525,다사5206,정남면,11.76,11.5,11.47,0,2,0,2.667,9.143,2.667,0.0
233002632,41590-37456,37456,수촌1리,126.857167,37.1029,다사4200,장안면,2.8,2.0,10.95,0,2,0,10.889,34.667,10.889,4.306
233002633,41590-37446,37446,정미소앞,126.859517,37.159167,다사4306,팔탄면,2.95,2.94,0.72,0,1,0,0.0,0.0,0.0,0.0
233002634,41590-37668,37668,바이오단지입구,126.7739,37.1721,다사3508,마도면,39.88,96.03,1.92,0,1,0,4.0,5.333,4.0,0.444
233002635,41590-37961,37961,요당2리,126.914683,37.065833,다바4896,양감면,5.47,8.59,7.62,0,2,0,6.213,25.173,6.293,1.778
233002636,,,고정2리.고잔,126.746117,37.248133,다사3316,송산면,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
233002638,41590-37480,37480,신동아파밀리에,126.95635,37.220433,다사5113,봉담읍,30.11,20.47,13.67,0,1,0,9.6,32.0,9.6,3.0
233002639,41590-55778,55778,향남부영11단지,126.9163,37.108833,다사4801,향남읍,0.79,0.53,3.76,0,0,1,8.88,27.099,8.96,0.5
233002641,41590-37520,37520,율암1리,126.88755,37.1549,다사4506,팔탄면,0.01,0.0,1.41,0,0,1,2.4,3.84,2.4,0.133
233002642,41590-37519,37519,노하3리,126.854683,37.158733,다사4206,팔탄면,0.46,1.18,1.41,0,1,0,0.0,0.0,0.0,0.0
233002643,41590-37547,37547,노하3리.백미정,126.851767,37.1569,다사4206,팔탄면,0.25,0.5,1.22,0,1,0,0.0,0.0,0.0,0.0
233002644,41590-37532,37532,율암3리.밤듸,126.876333,37.171933,다사4408,팔탄면,5.69,8.35,9.19,0,0,1,2.4,3.84,2.4,0.133
233002645,41590-37531,37531,청원산단로,126.779283,37.173717,다사3608,마도면,0.38,0.21,10.51,0,1,0,4.0,5.333,4.0,0.444
233002646,41590-37561,37561,야목역,126.88445,37.261733,다사4518,매송면,31.14,20.62,25.21,0,2,0,3.733,5.714,3.8,0.214
233002647,41590-37588,37588,메타폴리스(시외.공항버스),127.06705,37.202517,다사6111,동탄1동,162.13,162.13,0.0,1,2,0,4.0,12.8,3.833,0.0
233002648,41590-37577,37577,사곳리.개내기,126.717733,37.15265,다사3006,서신면,0.04,0.0,0.0,0,0,1,4.0,12.0,4.0,0.0
233002649,41590-37657,37657,대창그린아파트,127.038833,37.205617,다사5911,진안동,12.24,4.97,11.82,0,0,1,39.429,85.714,39.429,2.286
233002650,41590-55078,55078,석포6리입구,126.818167,37.1395,다사3904,장안면,1.58,8.88,3.28,0,2,0,3.714,9.507,3.714,0.594
233002651,41590-37618,37618,사창2리.요골,126.971233,37.107417,다사5301,양감면,7.24,21.0,0.16,0,1,0,1.412,3.556,1.412,0.0
233002652,41590-37617,37617,하늘가장례식장,126.943183,37.132833,다사5003,향남읍,2.02,1.41,5.76,0,2,0,10.267,29.714,10.267,1.714
233002653,41590-55272,55272,나루고등학교,127.0729,37.186867,다사6209,동탄6동,10.08,0.0,13.94,0,0,1,4.0,8.0,4.0,0.571
233002655,41590-37635,37635,홍법리,126.730167,37.16135,다사3107,서신면,0.24,0.03,0.01,0,0,1,4.0,12.0,4.0,0.0
233002656,41590-37778,37778,홍법리,126.730067,37.1613,다사3107,서신면,0.01,0.0,0.28,0,0,1,4.0,12.0,4.0,0.0
233002657,41590-55668,55668,중흥더센트럴.봉담2LH3단지,126.950567,37.225167,다사5114,봉담읍,38.46,21.44,64.85,0,6,0,30.518,78.031,30.518,7.175
233002658,41590-37824,37824,각골,126.724233,37.164333,다사3107,서신면,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
233002659,41590-55099,55099,다은마을(시외.공항버스),127.067933,37.199183,다사6111,동탄1동,162.13,162.13,0.0,1,2,0,4.0,12.8,3.833,0.0
233002660,41590-37865,37865,봉담도서관.봉담읍행정복지센터,126.949367,37.219533,다사5113,봉담읍,36.04,15.24,33.89,0,1,0,2.0,6.0,2.0,0.0
233002661,41590-37867,37867,요당3리,126.913433,37.071417,다바4797,양감면,1.8,0.5,10.35,0,2,0,6.213,25.173,6.293,1.778
233002662,41590-37868,37868,마을안삼거리,126.90935,37.075383,다바4797,양감면,2.36,1.91,5.08,0,0,1,2.083,8.017,2.083,0.0
233002663,41590-37931,37931,각골,126.724217,37.164233,다사3107,서신면,0.0,0.0,0.29,0,0,0,0.0,0.0,0.0,0.0
233002664,41590-37948,37948,창덕1통.잡재기,126.80045,37.168467,다사3707,남양읍,0.79,0.0,0.02,0,0,1,6.19,14.24,6.4,0.522
233002666,41590-36624,36624,발안천교,126.90465,37.132183,다사4703,향남읍,6.48,15.91,2.95,0,2,0,3.143,10.697,4.0,0.0
233002667,41590-55627,55627,신영통현대아파트1단지,127.060733,37.2338,다사6115,반월동,2.82,0.68,71.55,0,1,0,10.0,38.4,10.0,3.2
233002668,41590-55628,55628,신영통현대아파트1단지,127.06095,37.2338,다사6115,반월동,16.62,10.32,4.47,0,1,0,10.0,38.4,10.0,3.2
233002669,41590-55629,55629,반월동행정복지센터,127.060717,37.232767,다사6114,반월동,12.99,2.68,10.28,0,0,1,80.855,227.694,80.855,9.285
233002670,41590-55630,55630,복지회관,127.06095,37.232783,다사6114,반월동,57.31,27.35,5.22,0,1,0,10.0,38.4,10.0,3.2
233002671,41590-55760,55760,화담중학교,126.942067,37.231683,다사5014,봉담읍,196.76,104.59,72.09,0,5,0,28.118,71.174,28.118,6.8
233002672,,,현대타운4단지정문,127.06255,37.23295,다사6114,반월동,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
233002673,41590-55724,55724,동탄복합문화센터,127.074083,37.200367,다사6211,동탄1동,45.8,23.91,45.91,0,2,0,6.0,7.719,6.0,0.053
233002674,41590-55725,55725,화성미디어센터,127.073933,37.20275,다사6211,동탄1동,39.28,28.41,26.42,0,3,0,7.0,17.453,7.0,0.053
233002676,41590-37373,37373,주공11단지후문,127.043667,37.216417,다사5913,진안동,6.81,6.47,17.44,0,1,0,12.0,27.429,12.0,1.143
233002677,41590-55631,55631,월드메르디앙,127.035617,37.215,다사5813,진안동,41.94,21.62,29.04,0,0,1,39.429,85.714,39.429,2.286
233002678,41590-55632,55632,월드메르디앙,127.03575,37.215167,다사5813,진안동,30.12,12.56,35.48,0,0,1,39.429,85.714,39.429,2.286
233002679,41590-55604,55604,화남아파트,127.037383,37.213017,다사5812,진안동,16.39,8.03,47.71,0,0,1,39.429,85.714,39.429,2.286
233002680,41590-55718,55718,SK뷰파크3차,127.050867,37.221633,다사6013,진안동,142.81,105.74,107.47,0,4,0,39.429,93.624,39.429,0.053
233002681,41590-55719,55719,라마다호텔(공항버스),127.075183,37.205717,다사6211,동탄1동,162.13,162.13,0.0,1,2,0,4.0,12.8,3.833,0.0
233002682,41590-55720,55720,SK뷰파크3차,127.051533,37.221267,다사6013,진안동,75.44,39.06,135.07,0,4,0,39.429,93.624,39.429,0.053
233002683,41590-37613,37613,농업기술센터,126.872317,37.077067,다바4497,장안면,8.15,14.26,6.95,0,1,0,4.0,13.714,4.0,0.0
233002684,41590-37614,37614,야목역,126.884183,37.262,다사4518,매송면,0.21,0.18,1.02,0,0,1,13.0,32.0,13.0,0.75
233002685,41590-55736,55736,봉담초사거리,126.948267,37.224367,다사5114,봉담읍,115.47,69.62,124.44,0,3,0,18.518,60.0,18.518,6.0
233002686,41590-36353,36353,주공1단지,127.040317,37.2064,다사5912,병점2동,3.6,0.59,13.8,0,0,1,20.059,32.485,20.059,2.724
233002687,41590-36623,36623,주공1단지,127.040333,37.20625,다사5912,병점2동,20.65,5.56,15.11,0,0,1,20.059,32.485,20.059,2.724
233002688,41590-36352,36352,대창그린아파트,127.038867,37.205767,다사5911,진안동,2.98,0.47,12.69,0,0,1,39.429,85.714,39.429,2.286
233002689,41590-55397,55397,화성보건소,127.03485,37.2047,다사5811,병점1동,17.95,8.94,31.15,0,1,0,3.429,4.571,3.429,0.0
233002690,41590-55746,55746,성호아파트후문,127.044883,37.200417,다사5911,진안동,16.78,6.24,34.88,0,0,1,39.429,85.714,39.429,2.286
233002691,41590-36625,36625,발안천교,126.904783,37.132033,다사4703,향남읍,3.59,1.74,16.12,0,2,0,3.143,10.697,4.0,0.0
233002692,41590-36626,36626,화성고교차로,126.906367,37.137,다사4704,향남읍,0.53,0.41,3.32,0,2,0,3.143,10.697,4.0,0.0
233002693,41590-36627,36627,화성고교차로,126.906083,37.137083,다사4704,향남읍,1.2,1.76,4.02,0,2,0,3.143,10.697,4.0,0.0
233002694,41590-36628,36628,발안1리경로당,126.90635,37.131133,다사4703,향남읍,11.95,6.5,6.28,0,4,0,2.733,4.952,2.8,0.306
233002695,41590-36629,36629,발안1리경로당,126.906233,37.131033,다사4703,향남읍,1.62,2.12,16.76,0,5,0,4.233,10.599,4.3,0.306
233002696,41590-36630,36630,상두1리.뒷말,126.9521,37.10985,다사5101,향남읍,0.02,0.03,0.78,0,0,1,8.88,27.099,8.96,0.5
233002697,41590-36631,36631,상두1리.뒷말,126.952033,37.11,다사5101,향남읍,0.74,0.76,0.0,0,0,1,8.88,27.099,8.96,0.5
233002698,41590-36632,36632,도이2리마을입구,126.941217,37.13905,다사5004,향남읍,0.05,0.0,0.59,0,1,0,2.087,6.0,2.087,0.0
233002699,41590-36537,36537,문호1리.당너머마을,126.807067,37.264767,다사3818,남양읍,0.07,0.03,0.16,0,0,1,6.19,14.24,6.4,0.522
233002700,41590-36544,36544,문호2리입구,126.798767,37.248517,다사3716,남양읍,0.53,0.12,0.41,0,0,1,6.19,14.24,6.4,0.522
233002701,41590-36559,36559,송림2리.잔다리,126.814367,37.219717,다사3913,남양읍,0.06,0.03,1.45,0,0,1,6.19,14.24,6.4,0.522
233002702,41590-36560,36560,원천리입구,126.8157,37.214433,다사3913,남양읍,0.2,0.09,0.11,0,0,1,6.19,14.24,6.4,0.522
233002703,41590-36561,36561,원천리입구,126.815783,37.214267,다사3913,남양읍,0.07,0.03,0.75,0,0,1,6.19,14.24,6.4,0.522
233002704,41590-55639,55639,남양도서관.동광뷰엘,126.8256,37.21055,다사4012,남양읍,21.04,21.62,41.39,0,2,0,7.714,17.888,7.714,0.261
233002705,41590-55640,55640,남양도서관.동광뷰엘,126.825633,37.2109,다사4012,남양읍,17.16,21.62,17.56,0,3,0,19.714,65.888,19.714,6.261
233002706,41590-55679,55679,현대아이파크,126.8318,37.206317,다사4012,남양읍,2.74,1.5,0.2,0,0,1,6.19,14.24,6.4,0.522
233002707,41590-55680,55680,우림필유,126.8314,37.208167,다사4012,남양읍,2.51,0.65,0.09,0,0,1,6.19,14.24,6.4,0.522
233002708,41590-55681,55681,화성의과학대학교,126.839617,37.203267,다사4111,남양읍,35.91,10.0,24.95,0,5,0,9.19,15.176,10.048,0.475
233002709,41590-36190,36190,대광2차아파트,126.818567,37.19735,다사3911,남양읍,13.8,8.44,20.86,0,0,1,6.19,14.24,6.4,0.522
233002710,41590-55450,55450,동화휴먼시아1단지.새말입구,126.958417,37.21875,다사5113,봉담읍,14.53,15.38,7.15,0,1,0,9.6,32.0,9.6,3.0
233002711,,,동철전자,126.9845,37.230783,다사5414,기배동,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
233002712,,,동철전자,126.9845,37.230933,다사5414,기배동,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
233002713,,,기안말앞,126.988117,37.2295,다사5414,기배동,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
233002714,,,기안말앞,126.988233,37.229333,다사5414,기배동,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
233002715,41590-55821,55821,기안교차로,126.98695,37.2272,다사5414,기배동,25.45,29.12,7.18,0,0,1,121.037,161.105,121.037,15.233
233002716,41590-37353,37353,기안1통입구,126.985917,37.2257,다사5414,기배동,10.36,4.65,31.2,0,0,1,121.037,161.105,121.037,15.233
233002717,41590-55455,55455,배양2리,126.992067,37.226833,다사5414,기배동,1.95,2.35,4.11,0,0,1,121.037,161.105,121.037,15.233
233002718,41590-55633,55633,신미주아파트후문,126.985133,37.22275,다사5413,기배동,30.72,14.18,71.0,0,0,1,121.037,161.105,121.037,15.233
233002719,41590-55634,55634,신미주아파트후문,126.985367,37.22265,다사5413,기배동,87.39,64.44,19.73,0,0,1,121.037,161.105,121.037,15.233
233002720,41590-55635,55635,신미주아파트남문.예일유치원,126.9874,37.220033,다사5413,기배동,64.35,33.38,92.58,0,0,1,121.037,161.105,121.037,15.233
233002721,41590-55636,55636,신미주아파트남문.예일유치원,126.987067,37.220383,다사5413,기배동,133.84,87.0,50.04,0,0,1,121.037,161.105,121.037,15.233
233002722,,,신미주아파트,126.9893,37.219983,다사5413,기배동,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
233002723,41590-55794,55794,배양초등학교,126.987767,37.21885,다사5413,기배동,10.91,5.68,16.59,0,0,1,121.037,161.105,121.037,15.233
233002724,41590-55795,55795,배양초등학교,126.987917,37.218717,다사5413,기배동,6.95,4.06,16.62,0,0,1,121.037,161.105,121.037,15.233
233002725,41590-37143,37143,기배동행정복지센터,126.9832,37.224167,다사5414,기배동,18.45,9.53,23.42,0,0,1,121.037,161.105,121.037,15.233
233002726,41590-37067,37067,기배동행정복지센터,126.98315,37.224,다사5414,기배동,10.2,6.47,20.6,0,0,1,121.037,161.105,121.037,15.233
233002727,41590-36003,36003,보보스프라자,126.97455,37.222533,다사5313,봉담읍,32.48,21.74,20.11,0,0,1,18.118,35.429,16.118,3.0
233002728,41590-36004,36004,보보스프라자,126.974383,37.22225,다사5313,봉담읍,8.52,7.06,46.88,0,0,1,18.118,35.429,16.118,3.0
233002729,41590-36005,36005,기안중학교,126.976733,37.224567,다사5314,기배동,8.32,2.29,30.58,0,0,1,121.037,161.105,121.037,15.233
233002730,41590-36006,36006,기안중학교,126.976567,37.224683,다사5314,기배동,35.67,16.06,15.15,0,0,1,121.037,161.105,121.037,15.233
233002731,,,기안성당,126.97815,37.224267,다사5314,기배동,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
233002732,,,기안성당,126.9783,37.2243,다사5314,기배동,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
233002733,,,신일해피트리후문,126.978983,37.22265,다사5313,봉담읍,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
233002734,,,신일해피트리후문,126.97905,37.22255,다사5313,봉담읍,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
233002735,41590-37886,37886,기안2통.우방메가시티아파트,126.978033,37.22095,다사5313,봉담읍,8.34,3.85,36.22,0,0,1,18.118,35.429,16.118,3.0
233002736,41590-37000,37000,기안2통.우방메가시티아파트,126.978133,37.220833,다사5313,봉담읍,50.74,24.35,5.8,0,0,1,18.118,35.429,16.118,3.0
233002737,41590-37145,37145,와우사거리,126.973333,37.219017,다사5313,봉담읍,43.35,44.12,28.55,0,4,0,8.4,19.333,8.4,0.0
233002738,41590-37146,37146,와우사거리,126.973517,37.218917,다사5313,봉담읍,109.69,112.21,109.69,0,4,0,8.4,19.333,8.4,0.0
233002739,41590-55772,55772,동보아파트,126.971767,37.212167,다사5312,봉담읍,25.79,8.03,40.61,0,0,1,18.118,35.429,16.118,3.0
233002740,41590-55769,55769,동보아파트,126.971883,37.212033,다사5312,봉담읍,31.09,16.03,8.33,0,0,1,18.118,35.429,16.118,3.0
233002741,41590-55440,55440,쌍용아파트,126.969833,37.2121,다사5212,봉담읍,58.52,27.59,83.85,0,0,1,18.118,35.429,16.118,3.0
233002742,41590-55771,55771,쌍용아파트,126.970533,37.21185,다사5312,봉담읍,66.66,38.82,46.96,0,0,1,18.118,35.429,16.118,3.0
233002743,41590-55443,55443,봉담푸르지오.아이파크,126.969183,37.21305,다사5212,봉담읍,70.96,41.32,64.85,0,0,1,18.118,35.429,16.118,3.0
233002744,41590-55441,55441,봉담푸르지오.아이파크,126.9694,37.213567,다사5212,봉담읍,61.02,35.79,55.4,0,0,1,18.118,35.429,16.118,3.0
