grid_id,lon,lat,x_5179,y_5179,region_code,region,region_kind,pop,elderly,elderly_ratio,households,houses,workers,a0009,a1014,a1519,a2024,a2529,a3034,a3539,a4044,a4549,a5054,a5559,a6064,a6569,a70p
다사3911,126.81825,37.20034,939500.0,1911500.0,31240150,남양읍,읍,8841.0,634.0,0.0717,3119.0,2901.0,760.0,1207.0,678.0,413.0,313.0,630.0,704.0,843.0,993.0,797.0,632.0,531.0,465.0,305.0,329.0
다사3912,126.81817,37.20936,939500.0,1912500.0,31240150,남양읍,읍,5807.0,836.0,0.144,1846.0,1708.0,2611.0,482.0,255.0,208.0,273.0,391.0,431.0,470.0,487.0,423.0,486.0,538.0,521.0,320.0,516.0
다사3913,126.81809,37.21837,939500.0,1913500.0,31240150,남양읍,읍,359.0,95.0,0.2646,161.0,100.0,431.0,5.0,8.0,8.0,13.0,30.0,31.0,18.0,28.0,18.0,33.0,38.0,49.0,28.0,67.0
다사3914,126.81801,37.22738,939500.0,1914500.0,31240150,남양읍,읍,43.0,25.0,0.5814,18.0,18.0,0,0.0,0,0,0.0,5.0,5.0,8.0,5.0,5.0,5.0,5.0,8.0,5.0,20.0
다사3915,126.81793,37.2364,939500.0,1915500.0,31240150,남양읍,읍,18.0,23.0,1.2778,8.0,8.0,3.0,0,0,0,5.0,8.0,0,0,0,0.0,5.0,5.0,0,5.0,18.0
다사3916,126.81785,37.24541,939500.0,1916500.0,31240150,남양읍,읍,23.0,5.0,0.2174,8.0,8.0,3.0,5.0,0,0,0.0,5.0,0,5.0,0,5.0,5.0,5.0,0,5.0,0.0
다사3917,126.81777,37.25442,939500.0,1917500.0,31240150,남양읍,읍,173.0,85.0,0.4913,73.0,78.0,11.0,5.0,5.0,0,0.0,13.0,8.0,8.0,8.0,8.0,8.0,13.0,33.0,23.0,62.0
다사3918,126.81769,37.26344,939500.0,1918500.0,31240150,남양읍,읍,98.0,31.0,0.3163,38.0,38.0,11.0,0.0,5.0,5.0,5.0,8.0,5.0,5.0,8.0,8.0,8.0,8.0,18.0,8.0,23.0
다사3919,126.8176,37.27245,939500.0,1919500.0,31240150,남양읍,읍,203.0,65.0,0.3202,73.0,78.0,132.0,13.0,5.0,5.0,8.0,18.0,13.0,8.0,5.0,8.0,13.0,33.0,23.0,18.0,47.0
다사3920,126.81752,37.28146,939500.0,1920500.0,31240670,새솔동,동,8559.0,491.0,0.0574,2825.0,2709.0,2566.0,1282.0,703.0,422.0,291.0,385.0,531.0,846.0,1135.0,813.0,662.0,533.0,469.0,281.0,210.0
다사3921,126.81744,37.29048,939500.0,1921500.0,31240670,새솔동,동,12155.0,877.0,0.0722,4061.0,4028.0,821.0,1768.0,812.0,552.0,451.0,568.0,822.0,1193.0,1520.0,951.0,1014.0,889.0,732.0,510.0,367.0
다사4000,126.8304,37.10126,940500.0,1900500.0,31240130,우정읍,읍,185.0,13.0,0.0703,28.0,8.0,607.0,5.0,0,0,30.0,38.0,38.0,18.0,23.0,13.0,8.0,8.0,5.0,8.0,5.0
다사4001,126.83032,37.11027,940500.0,1901500.0,31240390,장안면,면,73.0,21.0,0.2877,18.0,8.0,575.0,0,0.0,0,15.0,8.0,8.0,8.0,0,5.0,8.0,8.0,5.0,8.0,13.0
다사4002,126.83024,37.11928,940500.0,1902500.0,31240390,장안면,면,286.0,52.0,0.1818,64.0,43.0,1012.0,5.0,0,5.0,26.0,50.0,45.0,34.0,18.0,5.0,8.0,18.0,28.0,18.0,34.0
다사4003,126.83016,37.1283,940500.0,1903500.0,31240390,장안면,면,193.0,62.0,0.3212,73.0,63.0,222.0,5.0,0.0,8.0,13.0,13.0,23.0,18.0,8.0,8.0,13.0,13.0,23.0,18.0,44.0
다사4004,126.83008,37.13731,940500.0,1904500.0,31240390,장안면,면,289.0,49.0,0.1696,63.0,38.0,1009.0,0.0,0,0.0,24.0,48.0,60.0,51.0,18.0,8.0,8.0,8.0,18.0,18.0,31.0
다사4005,126.83,37.14633,940500.0,1905500.0,31240390,장안면,면,254.0,15.0,0.0591,33.0,13.0,895.0,0.0,0,0.0,29.0,43.0,65.0,45.0,24.0,8.0,8.0,13.0,8.0,5.0,10.0
다사4006,126.82992,37.15534,940500.0,1906500.0,31240150,남양읍,읍,13.0,10.0,0.7692,8.0,5.0,0,0,0,0,0,5.0,0,0,5.0,0,0.0,0.0,5.0,5.0,5.0
다사4007,126.82984,37.16435,940500.0,1907500.0,31240150,남양읍,읍,83.0,28.0,0.3373,33.0,23.0,22.0,5.0,5.0,5.0,0.0,5.0,5.0,8.0,8.0,8.0,8.0,13.0,8.0,8.0,20.0
다사4008,126.82976,37.17337,940500.0,1908500.0,31240150,남양읍,읍,308.0,90.0,0.2922,133.0,128.0,57.0,13.0,13.0,8.0,8.0,13.0,8.0,18.0,18.0,8.0,23.0,43.0,43.0,38.0,52.0
다사4009,126.82968,37.18238,940500.0,1909500.0,31240150,남양읍,읍,313.0,54.0,0.1725,123.0,104.0,71.0,18.0,18.0,18.0,13.0,18.0,13.0,18.0,18.0,23.0,33.0,38.0,38.0,23.0,31.0
다사4010,126.8296,37.19139,940500.0,1910500.0,31240150,남양읍,읍,5743.0,585.0,0.1019,2436.0,2328.0,302.0,546.0,257.0,165.0,236.0,388.0,557.0,525.0,561.0,426.0,521.0,539.0,436.0,276.0,309.0
다사4011,126.82952,37.20041,940500.0,1911500.0,31240150,남양읍,읍,4858.0,290.0,0.0597,2467.0,932.0,4671.0,247.0,115.0,135.0,234.0,1147.0,824.0,413.0,363.0,320.0,325.0,256.0,190.0,128.0,162.0
다사4012,126.82944,37.20942,940500.0,1912500.0,31240150,남양읍,읍,9504.0,1195.0,0.1257,4441.0,3829.0,1465.0,779.0,486.0,396.0,376.0,648.0,913.0,854.0,1006.0,798.0,780.0,646.0,634.0,499.0,696.0
다사4013,126.82936,37.21843,940500.0,1913500.0,31240150,남양읍,읍,1694.0,200.0,0.1181,640.0,609.0,754.0,211.0,73.0,61.0,51.0,99.0,167.0,196.0,186.0,141.0,113.0,115.0,87.0,50.0,150.0
다사4014,126.82928,37.22745,940500.0,1914500.0,31240150,남양읍,읍,28.0,20.0,0.7143,13.0,8.0,89.0,0,0,0.0,0.0,0,5.0,5.0,0,5.0,8.0,5.0,0.0,5.0,15.0
다사4015,126.8292,37.23646,940500.0,1915500.0,31240330,비봉면,면,5.0,0.0,0.0,5.0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0.0
다사4016,126.82912,37.24547,940500.0,1916500.0,31240330,비봉면,면,118.0,57.0,0.4831,58.0,53.0,28.0,0.0,5.0,5.0,5.0,0.0,8.0,8.0,5.0,5.0,8.0,13.0,18.0,18.0,39.0
다사4017,126.82904,37.25449,940500.0,1917500.0,31240150,남양읍,읍,5.0,0.0,0.0,5.0,5.0,3.0,0,0,0,5.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0
다사4018,126.82896,37.2635,940500.0,1918500.0,31240150,남양읍,읍,73.0,42.0,0.5753,33.0,28.0,13.0,0,5.0,5.0,5.0,0.0,8.0,5.0,5.0,8.0,5.0,8.0,8.0,8.0,34.0
다사4019,126.82888,37.27251,940500.0,1919500.0,31240670,새솔동,동,4176.0,193.0,0.0462,1315.0,1308.0,407.0,610.0,401.0,256.0,147.0,177.0,243.0,353.0,590.0,400.0,325.0,274.0,203.0,106.0,87.0
다사4100,126.84165,37.10132,941500.0,1900500.0,31240390,장안면,면,714.0,49.0,0.0686,188.0,124.0,1138.0,26.0,5.0,8.0,30.0,120.0,125.0,91.0,62.0,56.0,58.0,48.0,48.0,23.0,26.0
다사4101,126.84157,37.11033,941500.0,1901500.0,31240390,장안면,면,48.0,5.0,0.1042,13.0,5.0,2345.0,0,0,0,0.0,13.0,8.0,8.0,8.0,0.0,5.0,5.0,0.0,0.0,5.0
다사4102,126.84149,37.11935,941500.0,1902500.0,31240390,장안면,면,107.0,10.0,0.0935,41.0,18.0,252.0,0,0,5.0,21.0,18.0,19.0,8.0,5.0,5.0,8.0,8.0,8.0,0.0,10.0
다사4103,126.84142,37.12836,941500.0,1903500.0,31240390,장안면,면,486.0,85.0,0.1749,165.0,105.0,683.0,13.0,5.0,5.0,30.0,48.0,58.0,59.0,23.0,33.0,43.0,38.0,53.0,23.0,62.0
다사4104,126.84134,37.13738,941500.0,1904500.0,31240390,장안면,면,777.0,67.0,0.0862,150.0,79.0,1986.0,5.0,5.0,5.0,53.0,131.0,173.0,108.0,79.0,28.0,43.0,48.0,43.0,18.0,49.0
다사4105,126.84126,37.14639,941500.0,1905500.0,31240380,팔탄면,면,198.0,50.0,0.2525,61.0,50.0,256.0,5.0,5.0,5.0,13.0,23.0,28.0,13.0,13.0,13.0,13.0,18.0,18.0,13.0,37.0
다사4106,126.84118,37.1554,941500.0,1906500.0,31240150,남양읍,읍,43.0,5.0,0.1163,8.0,0,185.0,0,0,0,8.0,5.0,8.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0
다사4107,126.8411,37.16442,941500.0,1907500.0,31240150,남양읍,읍,182.0,18.0,0.0989,38.0,18.0,1324.0,5.0,0,5.0,13.0,34.0,41.0,23.0,13.0,8.0,13.0,13.0,13.0,8.0,10.0
다사4108,126.84102,37.17343,941500.0,1908500.0,31240150,남양읍,읍,183.0,62.0,0.3388,78.0,64.0,371.0,8.0,5.0,0.0,5.0,18.0,8.0,18.0,13.0,8.0,13.0,23.0,13.0,13.0,49.0
다사4109,126.84095,37.18244,941500.0,1909500.0,31240150,남양읍,읍,306.0,77.0,0.2516,127.0,71.0,587.0,0.0,0,8.0,25.0,33.0,28.0,18.0,23.0,18.0,18.0,29.0,33.0,23.0,54.0
다사4110,126.84087,37.19146,941500.0,1910500.0,31240150,남양읍,읍,2343.0,296.0,0.1263,939.0,938.0,533.0,174.0,94.0,103.0,128.0,147.0,190.0,197.0,190.0,194.0,225.0,197.0,211.0,118.0,178.0
다사4111,126.84079,37.20047,941500.0,1911500.0,31240150,남양읍,읍,2024.0,269.0,0.1329,1701.0,1693.0,328.0,38.0,19.0,124.0,208.0,325.0,353.0,141.0,136.0,110.0,96.0,106.0,108.0,125.0,144.0
다사4112,126.84071,37.20948,941500.0,1912500.0,31240150,남양읍,읍,2840.0,286.0,0.1007,1446.0,1447.0,898.0,360.0,67.0,53.0,66.0,240.0,475.0,401.0,286.0,203.0,140.0,136.0,123.0,136.0,150.0
다사4113,126.84063,37.2185,941500.0,1913500.0,31240150,남양읍,읍,329.0,31.0,0.0942,75.0,33.0,1784.0,10.0,5.0,0,36.0,40.0,69.0,43.0,23.0,13.0,18.0,28.0,23.0,13.0,18.0
다사4114,126.84055,37.22751,941500.0,1914500.0,31240150,남양읍,읍,33.0,10.0,0.303,18.0,13.0,63.0,0,0,0,0,5.0,5.0,5.0,0,0,5.0,8.0,5.0,5.0,5.0
다사4115,126.84048,37.23652,941500.0,1915500.0,31240330,비봉면,면,13.0,5.0,0.3846,8.0,8.0,3.0,0,0,0,0,0,0,0.0,0,0,0,5.0,5.0,5.0,0
다사4116,126.8404,37.24554,941500.0,1916500.0,31240330,비봉면,면,118.0,52.0,0.4407,53.0,48.0,50.0,0.0,0,8.0,5.0,8.0,5.0,5.0,5.0,5.0,13.0,18.0,13.0,13.0,39.0
다사4117,126.84032,37.25455,941500.0,1917500.0,31240330,비봉면,면,43.0,23.0,0.5349,23.0,23.0,17.0,0,0,0,0.0,0.0,5.0,0.0,5.0,0,5.0,8.0,8.0,8.0,15.0
다사4118,126.84024,37.26356,941500.0,1918500.0,31240330,비봉면,면,113.0,59.0,0.5221,53.0,51.0,17.0,0.0,5.0,5.0,0,5.0,5.0,5.0,8.0,5.0,0.0,8.0,23.0,13.0,46.0
다사4200,126.8529,37.10138,942500.0,1900500.0,31240390,장안면,면,399.0,85.0,0.213,138.0,78.0,465.0,10.0,8.0,8.0,14.0,27.0,59.0,36.0,30.0,23.0,33.0,33.0,38.0,23.0,62.0
다사4201,126.85283,37.1104,942500.0,1901500.0,31240390,장안면,면,59.0,25.0,0.4237,13.0,8.0,301.0,0,0.0,0,8.0,11.0,13.0,5.0,5.0,0.0,5.0,5.0,8.0,5.0,20.0
다사4202,126.85275,37.11941,942500.0,1902500.0,31240380,팔탄면,면,253.0,0,0.0,13.0,0.0,619.0,0,0,0,47.0,81.0,56.0,32.0,24.0,5.0,5.0,8.0,5.0,0,0
다사4203,126.85267,37.12842,942500.0,1903500.0,31240380,팔탄면,면,370.0,31.0,0.0838,62.0,18.0,1431.0,0.0,0.0,0.0,28.0,70.0,89.0,57.0,23.0,13.0,13.0,18.0,28.0,8.0,23.0
다사4204,126.8526,37.13744,942500.0,1904500.0,31240380,팔탄면,면,157.0,13.0,0.0828,28.0,5.0,857.0,0,0,0,13.0,23.0,36.0,34.0,13.0,8.0,5.0,8.0,8.0,8.0,5.0
다사4205,126.85252,37.14645,942500.0,1905500.0,31240380,팔탄면,면,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사4206,126.85244,37.15546,942500.0,1906500.0,31240380,팔탄면,면,335.0,44.0,0.1313,58.0,38.0,762.0,0,0,8.0,52.0,67.0,71.0,34.0,23.0,8.0,8.0,13.0,13.0,8.0,36.0
다사4207,126.85236,37.16448,942500.0,1907500.0,31240150,남양읍,읍,100.0,25.0,0.25,18.0,8.0,473.0,0,0,0,24.0,22.0,11.0,8.0,5.0,5.0,5.0,5.0,8.0,5.0,20.0
다사4208,126.85229,37.17349,942500.0,1908500.0,31240150,남양읍,읍,312.0,37.0,0.1186,63.0,28.0,843.0,0.0,0.0,5.0,46.0,77.0,60.0,28.0,13.0,8.0,13.0,13.0,13.0,13.0,24.0
다사4209,126.85221,37.18251,942500.0,1909500.0,31240150,남양읍,읍,648.0,132.0,0.2037,231.0,174.0,1383.0,21.0,13.0,14.0,43.0,61.0,61.0,60.0,50.0,36.0,55.0,59.0,46.0,48.0,84.0
다사4210,126.85213,37.19152,942500.0,1910500.0,31240150,남양읍,읍,436.0,54.0,0.1239,183.0,153.0,746.0,24.0,8.0,8.0,22.0,40.0,40.0,41.0,45.0,42.0,35.0,49.0,35.0,30.0,24.0
다사4211,126.85206,37.20053,942500.0,1911500.0,31240150,남양읍,읍,71.0,15.0,0.2113,18.0,13.0,279.0,0.0,0,5.0,5.0,15.0,14.0,8.0,5.0,5.0,8.0,0.0,8.0,5.0,10.0
다사4212,126.85198,37.20955,942500.0,1912500.0,31240150,남양읍,읍,402.0,171.0,0.4254,28.0,13.0,1662.0,0.0,5.0,5.0,28.0,45.0,69.0,38.0,13.0,8.0,13.0,13.0,8.0,23.0,148.0
다사4213,126.8519,37.21856,942500.0,1913500.0,31240150,남양읍,읍,380.0,5.0,0.0132,45.0,8.0,2522.0,0.0,0.0,5.0,33.0,119.0,83.0,62.0,34.0,24.0,8.0,13.0,8.0,0.0,5.0
다사4214,126.85183,37.22757,942500.0,1914500.0,31240330,비봉면,면,163.0,42.0,0.2577,43.0,23.0,552.0,0.0,5.0,5.0,13.0,36.0,20.0,13.0,13.0,8.0,8.0,8.0,13.0,8.0,34.0
다사4215,126.85175,37.23659,942500.0,1915500.0,31240330,비봉면,면,108.0,55.0,0.5093,53.0,48.0,27.0,0.0,5.0,0,8.0,5.0,5.0,0.0,5.0,5.0,8.0,13.0,13.0,13.0,42.0
다사4216,126.85167,37.2456,942500.0,1916500.0,31240330,비봉면,면,138.0,75.0,0.5435,66.0,61.0,45.0,5.0,5.0,5.0,8.0,8.0,5.0,5.0,5.0,8.0,5.0,13.0,18.0,23.0,52.0
다사4217,126.85159,37.25461,942500.0,1917500.0,31240330,비봉면,면,123.0,44.0,0.3577,53.0,43.0,51.0,0,0.0,5.0,5.0,8.0,5.0,5.0,5.0,8.0,13.0,18.0,18.0,13.0,31.0
다사4218,126.85152,37.26363,942500.0,1918500.0,31240330,비봉면,면,0.0,0,0.0,0.0,0.0,15.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
다사4300,126.86416,37.10144,943500.0,1900500.0,31240390,장안면,면,278.0,39.0,0.1403,70.0,28.0,970.0,5.0,0,0.0,18.0,49.0,50.0,39.0,19.0,13.0,18.0,18.0,13.0,18.0,21.0
다사4301,126.86408,37.11046,943500.0,1901500.0,31240380,팔탄면,면,155.0,10.0,0.0645,23.0,5.0,1232.0,5.0,0,0.0,8.0,33.0,40.0,23.0,18.0,8.0,8.0,8.0,5.0,5.0,5.0
다사4302,126.864,37.11947,943500.0,1902500.0,31240380,팔탄면,면,128.0,31.0,0.2422,43.0,28.0,396.0,10.0,5.0,5.0,8.0,13.0,13.0,8.0,8.0,13.0,13.0,8.0,18.0,13.0,18.0
다사4303,126.86393,37.12848,943500.0,1903500.0,31240380,팔탄면,면,351.0,16.0,0.0456,65.0,13.0,1155.0,0.0,0,13.0,34.0,81.0,74.0,35.0,34.0,18.0,13.0,13.0,18.0,8.0,8.0
다사4304,126.86385,37.1375,943500.0,1904500.0,31240380,팔탄면,면,403.0,105.0,0.2605,136.0,96.0,924.0,10.0,8.0,0.0,18.0,53.0,52.0,33.0,34.0,18.0,23.0,23.0,33.0,28.0,77.0
다사4305,126.86378,37.14651,943500.0,1905500.0,31240380,팔탄면,면,103.0,23.0,0.2233,39.0,28.0,196.0,0.0,8.0,5.0,8.0,8.0,8.0,13.0,5.0,5.0,8.0,13.0,13.0,8.0,15.0
다사4306,126.8637,37.15553,943500.0,1906500.0,31240380,팔탄면,면,355.0,85.0,0.2394,118.0,94.0,923.0,5.0,5.0,8.0,21.0,35.0,34.0,34.0,23.0,18.0,33.0,28.0,33.0,18.0,67.0
다사4307,126.86363,37.16454,943500.0,1907500.0,31240380,팔탄면,면,187.0,31.0,0.1658,43.0,23.0,600.0,0.0,0,5.0,13.0,36.0,30.0,25.0,20.0,5.0,13.0,13.0,13.0,8.0,23.0
다사4308,126.86355,37.17355,943500.0,1908500.0,31240150,남양읍,읍,123.0,57.0,0.4634,48.0,43.0,139.0,0,0,5.0,8.0,8.0,8.0,5.0,5.0,5.0,8.0,13.0,18.0,13.0,44.0
다사4309,126.86348,37.18257,943500.0,1909500.0,31240380,팔탄면,면,296.0,47.0,0.1588,98.0,48.0,2064.0,0.0,5.0,5.0,18.0,33.0,51.0,48.0,28.0,13.0,18.0,23.0,13.0,18.0,29.0
다사4310,126.8634,37.19158,943500.0,1910500.0,31240380,팔탄면,면,240.0,41.0,0.1708,53.0,33.0,398.0,0,0,5.0,30.0,40.0,49.0,30.0,8.0,8.0,5.0,18.0,13.0,18.0,23.0
다사4311,126.86332,37.20059,943500.0,1911500.0,31240330,비봉면,면,84.0,5.0,0.0595,18.0,0.0,464.0,0,0,5.0,8.0,20.0,22.0,8.0,8.0,8.0,5.0,5.0,5.0,5.0,0.0
다사4312,126.86325,37.20961,943500.0,1912500.0,31240150,남양읍,읍,186.0,31.0,0.1667,33.0,18.0,678.0,5.0,0,5.0,18.0,28.0,40.0,29.0,13.0,5.0,8.0,8.0,8.0,13.0,18.0
다사4313,126.86317,37.21862,943500.0,1913500.0,31240330,비봉면,면,210.0,13.0,0.0619,44.0,8.0,1179.0,0,0,5.0,28.0,50.0,33.0,23.0,13.0,13.0,8.0,13.0,13.0,8.0,5.0
다사4314,126.8631,37.22763,943500.0,1914500.0,31240330,비봉면,면,163.0,46.0,0.2822,63.0,55.0,145.0,5.0,0.0,0,13.0,18.0,20.0,16.0,8.0,13.0,8.0,13.0,23.0,18.0,28.0
다사4315,126.86302,37.23665,943500.0,1915500.0,31240330,비봉면,면,1253.0,293.0,0.2338,479.0,411.0,521.0,31.0,62.0,53.0,66.0,71.0,72.0,47.0,91.0,91.0,105.0,133.0,137.0,95.0,198.0
다사4316,126.86295,37.24566,943500.0,1916500.0,31240330,비봉면,면,550.0,106.0,0.1927,422.0,414.0,30.0,13.0,5.0,5.0,18.0,102.0,126.0,58.0,24.0,13.0,26.0,27.0,31.0,42.0,64.0
다사4317,126.86287,37.25467,943500.0,1917500.0,31240330,비봉면,면,93.0,49.0,0.5269,50.0,43.0,8.0,0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,8.0,5.0,8.0,8.0,23.0,26.0
다사4318,126.86279,37.26369,943500.0,1918500.0,31240330,비봉면,면,0,0,0.0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사4400,126.87541,37.1015,944500.0,1900500.0,31240390,장안면,면,153.0,36.0,0.2353,48.0,28.0,398.0,0.0,5.0,0,13.0,21.0,20.0,13.0,8.0,8.0,5.0,13.0,13.0,13.0,23.0
다사4401,126.87533,37.11052,944500.0,1901500.0,31240380,팔탄면,면,174.0,29.0,0.1667,77.0,28.0,515.0,5.0,0,0.0,5.0,18.0,23.0,18.0,8.0,8.0,8.0,18.0,24.0,13.0,16.0
다사4402,126.87526,37.11953,944500.0,1902500.0,31240380,팔탄면,면,252.0,84.0,0.3333,93.0,63.0,236.0,13.0,5.0,8.0,8.0,18.0,18.0,13.0,8.0,13.0,18.0,28.0,28.0,23.0,61.0
다사4403,126.87519,37.12854,944500.0,1903500.0,31240380,팔탄면,면,28.0,5.0,0.1786,5.0,0,105.0,0,0,0,5.0,5.0,5.0,5.0,0.0,5.0,0,0,5.0,5.0,0
다사4404,126.87511,37.13756,944500.0,1904500.0,31240380,팔탄면,면,150.0,23.0,0.1533,35.0,13.0,402.0,0.0,0.0,0,8.0,25.0,33.0,28.0,13.0,8.0,5.0,8.0,8.0,8.0,15.0
다사4405,126.87504,37.14657,944500.0,1905500.0,31240380,팔탄면,면,233.0,65.0,0.279,112.0,63.0,407.0,5.0,8.0,5.0,8.0,8.0,18.0,13.0,18.0,18.0,28.0,28.0,23.0,18.0,47.0
다사4406,126.87496,37.15559,944500.0,1906500.0,31240380,팔탄면,면,239.0,47.0,0.1967,76.0,48.0,299.0,10.0,5.0,8.0,8.0,18.0,30.0,34.0,18.0,20.0,18.0,19.0,23.0,13.0,34.0
다사4407,126.87489,37.1646,944500.0,1907500.0,31240380,팔탄면,면,281.0,18.0,0.0641,53.0,13.0,1075.0,0.0,0.0,8.0,23.0,49.0,49.0,44.0,33.0,13.0,13.0,18.0,13.0,5.0,13.0
다사4408,126.87482,37.17361,944500.0,1908500.0,31240380,팔탄면,면,364.0,49.0,0.1346,113.0,38.0,1167.0,10.0,0,5.0,30.0,44.0,58.0,50.0,29.0,28.0,18.0,23.0,28.0,23.0,26.0
다사4409,126.87474,37.18263,944500.0,1909500.0,31240380,팔탄면,면,199.0,36.0,0.1809,43.0,23.0,915.0,0.0,5.0,5.0,18.0,36.0,36.0,23.0,13.0,5.0,13.0,13.0,8.0,8.0,28.0
다사4410,126.87467,37.19164,944500.0,1910500.0,31240380,팔탄면,면,134.0,36.0,0.2687,38.0,18.0,420.0,0,0,5.0,8.0,26.0,26.0,8.0,5.0,8.0,13.0,13.0,8.0,5.0,31.0
다사4411,126.87459,37.20065,944500.0,1911500.0,31240330,비봉면,면,280.0,75.0,0.2679,108.0,65.0,693.0,5.0,0.0,5.0,18.0,34.0,18.0,24.0,13.0,8.0,33.0,23.0,28.0,28.0,47.0
다사4412,126.87452,37.20967,944500.0,1912500.0,31240330,비봉면,면,121.0,41.0,0.3388,43.0,33.0,194.0,0,5.0,0,14.0,17.0,8.0,5.0,8.0,8.0,5.0,8.0,18.0,18.0,23.0
다사4413,126.87444,37.21868,944500.0,1913500.0,31240330,비봉면,면,13.0,5.0,0.3846,8.0,5.0,154.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,5.0,5.0,0.0,5.0
다사4414,126.87437,37.22769,944500.0,1914500.0,31240330,비봉면,면,133.0,44.0,0.3308,63.0,49.0,114.0,10.0,8.0,0,5.0,5.0,13.0,8.0,8.0,5.0,13.0,13.0,23.0,13.0,31.0
다사4415,126.8743,37.23671,944500.0,1915500.0,31240330,비봉면,면,1105.0,200.0,0.181,462.0,379.0,955.0,63.0,38.0,83.0,39.0,83.0,70.0,69.0,79.0,67.0,102.0,106.0,107.0,102.0,98.0
다사4416,126.87422,37.24572,944500.0,1916500.0,31240330,비봉면,면,2017.0,523.0,0.2593,1373.0,1342.0,304.0,51.0,33.0,23.0,53.0,156.0,240.0,155.0,143.0,112.0,150.0,166.0,211.0,200.0,323.0
다사4417,126.87415,37.25473,944500.0,1917500.0,31240330,비봉면,면,78.0,44.0,0.5641,43.0,33.0,66.0,5.0,5.0,5.0,5.0,5.0,5.0,0,5.0,8.0,5.0,8.0,8.0,13.0,31.0
다사4418,126.87407,37.26375,944500.0,1918500.0,31240310,매송면,면,395.0,159.0,0.4025,238.0,233.0,177.0,10.0,8.0,8.0,8.0,13.0,26.0,11.0,17.0,23.0,30.0,47.0,53.0,57.0,102.0
다사4419,126.874,37.27276,944500.0,1919500.0,31240310,매송면,면,48.0,31.0,0.6458,23.0,23.0,3.0,0,0,5.0,5.0,0.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,26.0
다사4500,126.88666,37.10156,945500.0,1900500.0,31240380,팔탄면,면,138.0,31.0,0.2246,47.0,29.0,195.0,10.0,5.0,5.0,8.0,13.0,13.0,13.0,8.0,13.0,13.0,18.0,18.0,5.0,26.0
다사4501,126.88659,37.11058,945500.0,1901500.0,31240380,팔탄면,면,188.0,54.0,0.2872,78.0,53.0,149.0,0,5.0,5.0,8.0,13.0,13.0,13.0,13.0,8.0,13.0,23.0,28.0,23.0,31.0
다사4502,126.88652,37.11959,945500.0,1902500.0,31240380,팔탄면,면,326.0,75.0,0.2301,139.0,97.0,315.0,10.0,5.0,5.0,13.0,23.0,18.0,23.0,13.0,13.0,36.0,43.0,48.0,28.0,47.0
다사4503,126.88644,37.1286,945500.0,1903500.0,31240380,팔탄면,면,604.0,113.0,0.1871,163.0,123.0,526.0,16.0,13.0,25.0,48.0,62.0,52.0,41.0,36.0,33.0,58.0,52.0,54.0,38.0,75.0
다사4504,126.88637,37.13762,945500.0,1904500.0,31240380,팔탄면,면,203.0,10.0,0.0493,33.0,8.0,1050.0,0,0,5.0,33.0,43.0,38.0,33.0,23.0,8.0,5.0,5.0,8.0,5.0,5.0
다사4505,126.8863,37.14663,945500.0,1905500.0,31240380,팔탄면,면,305.0,65.0,0.2131,122.0,72.0,723.0,10.0,8.0,0.0,8.0,42.0,48.0,21.0,18.0,13.0,18.0,23.0,33.0,23.0,42.0
다사4506,126.88623,37.15564,945500.0,1906500.0,31240380,팔탄면,면,240.0,52.0,0.2167,73.0,48.0,636.0,0,5.0,5.0,13.0,23.0,40.0,23.0,13.0,8.0,18.0,23.0,23.0,18.0,34.0
다사4507,126.88615,37.16466,945500.0,1907500.0,31240380,팔탄면,면,266.0,54.0,0.203,105.0,28.0,2253.0,0.0,0,0,13.0,23.0,44.0,30.0,23.0,23.0,18.0,28.0,23.0,23.0,31.0
다사4508,126.88608,37.17367,945500.0,1908500.0,31240380,팔탄면,면,645.0,41.0,0.0636,121.0,40.0,2525.0,10.0,5.0,5.0,49.0,144.0,137.0,72.0,62.0,30.0,33.0,38.0,34.0,23.0,18.0
다사4509,126.88601,37.18269,945500.0,1909500.0,31240380,팔탄면,면,188.0,34.0,0.1809,48.0,23.0,1200.0,8.0,5.0,0.0,8.0,33.0,33.0,28.0,13.0,13.0,8.0,8.0,18.0,8.0,26.0
다사4510,126.88593,37.1917,945500.0,1910500.0,31240380,팔탄면,면,321.0,44.0,0.1371,83.0,33.0,1293.0,5.0,0,5.0,30.0,53.0,49.0,48.0,23.0,18.0,18.0,18.0,18.0,13.0,31.0
다사4511,126.88586,37.20071,945500.0,1911500.0,31240330,비봉면,면,111.0,36.0,0.3243,28.0,18.0,755.0,0,0,5.0,5.0,15.0,13.0,19.0,8.0,8.0,8.0,8.0,5.0,13.0,23.0
