시군구코드,시군구명,시간코드,외국인구분,남자0009수,남자1014수,남자1519수,남자2024수,남자2529수,남자3034수,남자3539수,남자4044수,남자4549수,남자5054수,남자5559수,남자6064수,남자6569수,여자0009수,여자1014수,여자1519수,여자2024수,여자2529수,여자3034수,여자3539수,여자4044수,여자4549수,여자5054수,여자5559수,여자6064수,여자6569수,연도_월_일
41590,화성시,7,외국인,3.94,62.85,835.23,1657.34,1725.65,1876.33,1477.01,963.44,1049.85,1011.99,689.46,300.53,58.14,8.15,28.12,285.59,477.12,498.49,555.26,573.03,519.83,454.85,315.17,236.76,97.74,31.59,20240106
41590,화성시,5,내국인,2683.85,2514.36,2787.71,4724.37,5343.32,5276.0,7026.05,6529.96,6629.62,5406.19,4635.19,3082.08,1515.26,2318.85,2171.71,2643.16,2964.48,3920.25,4075.74,5377.22,4863.86,4435.28,3665.25,3535.6,2354.48,1405.52,20240103
41590,화성시,11,외국인,9.62,61.69,1018.0,2135.87,2420.14,2241.43,1720.62,1208.93,1144.05,1127.84,742.81,305.52,95.08,12.03,42.42,409.82,613.64,817.1,994.03,821.58,617.02,674.94,468.94,347.31,159.4,57.31,20240128
41590,화성시,0,외국인,1.69,27.77,348.33,736.32,856.56,751.72,501.18,247.65,200.18,140.79,94.6,47.48,21.39,8.16,13.75,122.55,228.89,319.79,312.4,254.96,158.41,207.6,143.07,91.54,47.81,16.06,20240102
41590,화성시,7,내국인,3630.68,3503.06,4384.28,8131.67,9380.64,8947.77,11417.91,11465.38,11816.54,11212.74,9449.47,5723.25,2747.2,3375.48,3069.07,3352.53,4759.45,6023.66,6229.67,8201.91,7175.9,7171.92,6048.47,5313.36,3891.93,2001.28,20240106
41590,화성시,1,내국인,3959.67,5105.63,6230.19,6971.44,7292.19,7087.31,8658.99,7361.25,6630.09,4900.48,3999.57,2775.57,1319.29,3771.8,3792.45,5391.09,6650.82,6776.87,6224.14,7542.1,5835.97,5586.51,4288.0,3634.26,2683.18,1510.32,20240109
41590,화성시,10,내국인,7685.49,6772.82,7115.44,9852.35,11381.45,10840.29,14574.83,14774.44,16447.21,15182.34,13328.15,9027.26,4295.16,7160.8,6142.7,5236.02,6370.26,8549.34,9796.43,13532.94,11090.0,10535.15,9215.6,8386.66,6483.93,3668.37,20240120
41590,화성시,19,내국인,9944.77,9179.4,7471.03,11884.38,12800.65,11637.97,15325.64,13963.49,13253.54,10407.87,8301.86,5036.76,2460.42,9124.66,8039.61,6529.77,8514.87,9633.23,10133.55,13586.27,10988.09,10168.01,7861.78,6268.98,4426.07,2173.06,20240118
41590,화성시,11,외국인,9.69,79.8,1057.76,2176.95,2366.09,2333.19,1836.66,1245.6,1221.54,1020.33,802.16,334.84,100.04,10.31,38.79,419.14,653.07,861.93,881.52,808.71,637.69,577.5,473.6,360.77,167.88,63.58,20240118
41590,화성시,15,내국인,11304.52,8121.65,7371.77,10296.81,11311.46,10660.35,14060.28,14264.01,15003.55,13634.79,12312.1,7873.28,4268.3,10281.05,7559.21,6228.85,7013.72,8605.64,9944.54,13700.31,11640.54,11318.86,9516.62,9019.27,6478.99,3630.32,20240116
41590,화성시,10,내국인,7340.96,5686.76,6610.42,10093.95,11488.28,10409.97,13906.96,14765.19,16086.63,14687.82,13439.18,8674.53,4477.74,7252.8,5594.42,5601.78,6125.85,7977.1,9611.81,12720.57,10554.26,10538.63,9164.25,8518.95,6291.95,3669.42,20240116
41590,화성시,21,내국인,6370.59,7531.32,6262.38,9921.92,10953.05,10228.9,12689.43,11096.26,10527.25,7576.97,5871.63,3690.73,1752.67,5767.86,6367.37,5520.29,7003.0,8276.31,8586.52,10910.96,9193.47,8181.03,6044.61,4844.99,3573.11,1778.14,20240101
41590,화성시,14,내국인,8772.91,7511.02,8038.33,10834.4,12111.56,11146.92,15433.02,15512.55,16783.95,15373.69,13991.35,8953.78,4590.59,8642.25,6721.3,6089.61,7273.37,9315.7,10561.08,14048.1,12033.26,11873.08,10579.75,9558.87,7026.16,3794.98,20240117
41590,화성시,6,외국인,1.69,30.51,463.31,1091.84,1081.22,825.12,638.03,328.81,311.22,256.83,209.36,77.89,25.33,6.15,20.13,154.38,262.05,349.3,301.8,211.08,196.09,189.84,170.14,119.81,77.11,22.53,20240110
41590,화성시,3,외국인,3.54,23.95,518.47,1300.18,1259.28,900.81,604.13,230.96,224.07,179.7,146.78,88.68,41.34,6.28,21.84,177.23,276.13,352.52,334.52,221.77,207.47,183.98,160.88,101.91,65.18,9.96,20240128
41590,화성시,11,외국인,9.53,55.83,860.18,2076.85,2200.25,2192.47,1546.93,1107.76,1169.8,1108.05,696.01,318.23,74.39,6.15,35.05,378.53,578.4,678.04,795.37,658.7,571.81,533.68,508.24,271.89,162.44,62.73,20240129
41590,화성시,8,외국인,3.54,50.48,597.61,1463.87,1563.56,1198.26,831.56,457.59,479.8,348.27,278.49,147.35,43.79,7.97,23.61,219.51,306.93,446.14,448.57,345.99,314.96,312.07,281.93,183.45,95.98,30.1,20240118
41590,화성시,22,외국인,3.71,24.14,748.23,1733.77,1761.52,1402.14,926.01,466.73,425.39,295.67,241.16,134.35,41.93,8.3,38.99,390.97,515.57,569.1,583.01,402.52,322.19,300.08,214.26,127.51,108.83,17.82,20240108
41590,화성시,3,외국인,4.08,9.62,348.4,737.0,883.85,725.13,451.13,195.96,243.39,215.06,109.55,58.84,33.6,4.15,14.2,157.47,196.86,278.22,303.89,213.14,185.26,152.07,158.8,84.05,56.03,13.32,20240109
41590,화성시,20,외국인,1.69,51.96,960.89,2087.64,2166.13,1824.22,1073.24,572.6,554.52,376.04,275.69,106.66,47.33,17.85,43.35,370.68,564.51,741.65,641.1,546.54,426.51,411.8,307.44,189.18,117.72,28.1,20240101
41590,화성시,1,내국인,3525.54,4267.1,4712.74,6647.4,7249.47,6720.34,8381.18,7109.68,6305.79,5210.95,3910.94,2645.06,1327.9,3263.06,3460.39,4395.55,5550.86,5705.31,5675.49,7185.96,5605.47,5137.6,4018.75,3675.67,2417.28,1423.36,20240122
41590,화성시,6,외국인,3.93,26.79,509.1,1224.55,1213.14,987.79,683.04,332.13,388.41,349.42,244.66,135.77,48.82,4.15,22.16,143.31,296.12,322.67,274.48,285.64,234.18,207.39,188.94,111.42,54.47,27.41,20240123
41590,화성시,14,내국인,8960.21,8847.53,7470.79,10276.92,11675.13,10880.21,14788.82,14412.51,15242.02,13794.75,12288.9,8066.49,4058.6,8516.93,8198.36,5977.44,7241.02,8752.24,10452.97,14147.73,11873.09,11797.64,9735.43,8824.96,6584.75,3972.12,20240122
41590,화성시,13,내국인,8268.49,7169.72,8129.93,11160.02,12577.16,11826.37,15797.84,15890.33,16757.67,15492.14,14394.0,9217.79,4915.03,7954.17,6450.45,6504.06,7862.86,9610.82,10717.93,14625.33,12453.26,12183.55,10685.29,9319.89,6939.35,4068.19,20240126
41590,화성시,1,외국인,3.45,34.4,389.82,866.9,854.68,773.15,489.32,261.83,266.35,194.08,119.6,48.54,15.17,10.3,14.57,222.84,303.64,296.67,347.33,234.71,182.35,187.48,143.78,107.96,42.3,20.27,20240115
41590,화성시,7,내국인,3445.0,3850.83,4105.58,5987.77,6705.5,6662.31,8717.46,8002.24,8520.93,6803.67,5810.79,3905.97,1952.98,3171.96,3291.04,3779.57,4852.39,5650.39,5441.87,7098.46,6285.61,6010.3,5191.56,4764.73,3303.95,1817.96,20240123
41590,화성시,11,내국인,7184.33,6368.56,7083.53,11272.1,12881.99,11460.7,15744.15,16248.76,17762.21,16374.61,14729.37,9427.14,4870.08,6963.63,6029.45,6202.97,7051.99,8759.89,10396.25,13524.98,11593.05,11641.12,10101.84,8983.37,6766.35,4115.25,20240128
41590,화성시,4,외국인,0.0,22.33,330.51,658.35,736.92,653.98,427.5,226.41,232.92,174.4,127.97,48.27,25.64,2.07,12.57,78.66,168.67,273.86,273.78,200.69,167.25,132.02,108.85,98.24,50.82,9.84,20240120
41590,화성시,5,내국인,3820.71,3889.5,4919.47,5947.05,6188.11,5852.78,7365.48,6912.98,6421.63,5214.68,4315.7,2963.92,1698.84,3549.15,3381.05,4327.2,5117.77,5340.31,5370.11,6558.17,5374.34,5286.18,4405.19,4156.31,2841.19,1539.24,20240107
41590,화성시,22,내국인,6068.55,7340.22,7847.47,9350.28,10545.83,10652.57,12554.83,10754.07,9762.33,7235.81,6012.49,3887.45,1949.12,5707.45,6244.0,7266.88,9408.25,9832.16,9216.66,11514.88,9002.7,8196.25,6306.33,5372.54,3861.76,2070.54,20240115
41590,화성시,19,외국인,3.84,54.62,760.95,1706.26,1814.33,1591.9,962.05,542.45,636.22,467.43,236.41,107.31,39.78,13.64,37.28,381.93,534.33,660.19,677.85,506.2,380.03,407.03,309.56,185.09,87.93,33.56,20240109
41590,화성시,23,외국인,0.0,46.99,537.76,1201.78,1185.46,1044.02,652.76,314.61,316.79,208.93,184.32,96.09,22.19,6.22,21.16,240.83,352.02,398.83,414.63,293.4,205.05,202.14,186.82,112.96,68.44,7.43,20240102
41590,화성시,18,내국인,8138.27,9015.49,8072.54,10084.14,11226.94,11302.37,14777.06,13118.4,12545.92,10012.5,7959.06,5075.2,2524.17,7759.12,7630.82,7011.63,8637.18,10345.11,10747.39,13546.47,10944.03,9961.9,7864.44,6748.07,4528.56,2443.43,20240114
41590,화성시,8,내국인,8008.69,6477.9,6042.79,8792.77,9913.72,9458.89,12595.66,12623.65,13391.36,12009.48,10098.02,6877.98,3172.46,7613.19,5943.22,4453.98,5659.31,6824.54,7745.99,10511.27,8737.45,8456.93,7112.97,6588.17,4717.14,2569.43,20240102
41590,화성시,2,외국인,1.69,42.06,482.29,1133.01,1267.67,948.86,575.9,253.91,238.44,201.74,89.99,52.91,33.67,3.71,22.23,165.89,326.89,382.3,359.1,256.92,183.57,167.39,138.33,103.09,63.06,22.67,20240101
41590,화성시,19,내국인,8862.73,8194.38,7353.7,10988.34,12278.38,11045.93,14372.79,13200.33,12394.33,9942.02,7799.71,4871.77,2380.54,8226.15,7506.31,6090.2,8022.66,9523.57,9805.45,12810.63,10619.22,9721.16,7304.04,6066.36,4313.53,2217.5,20240124
41590,화성시,2,내국인,3040.28,3797.99,4140.37,6070.55,5836.24,5649.08,6972.23,6203.42,5547.43,4305.94,3483.05,2230.87,1191.44,2796.74,3149.48,3787.01,4408.16,4763.98,4865.97,6258.85,4881.05,4581.79,3761.33,3252.38,2362.56,1437.36,20240129
41590,화성시,7,외국인,5.95,51.0,710.63,1570.32,1799.77,1788.95,1358.51,960.79,924.79,871.82,599.37,214.88,80.84,4.15,28.78,310.98,434.29,578.54,606.93,538.64,485.69,451.38,320.92,265.15,116.82,32.0,20240108
41590,화성시,9,내국인,7375.23,6040.73,5721.28,9422.29,11294.68,9934.45,13518.74,13308.69,14133.42,13147.65,11627.87,7181.95,3466.06,7023.38,5630.93,4590.29,6040.75,7598.28,8605.78,11645.7,9703.84,9341.52,8147.82,7490.54,5399.28,3065.85,20240128
41590,화성시,20,내국인,7759.64,7733.03,7239.65,11522.96,12770.36,11801.61,14650.44,13190.17,12377.57,9617.17,7120.41,4507.57,2233.25,6759.32,6573.92,6308.65,8417.53,9425.75,9880.72,12383.9,10747.97,9622.77,7212.35,5792.6,3964.17,2075.72,20240128
41590,화성시,17,외국인,11.48,53.42,915.93,2110.21,2204.95,1917.53,1421.76,884.3,916.76,610.25,410.61,164.97,57.79,22.15,42.81,431.14,670.93,836.83,844.41,721.88,601.47,601.48,434.02,266.51,139.16,46.33,20240102
41590,화성시,9,외국인,5.62,41.23,682.29,1682.97,1767.96,1707.76,1337.36,932.87,966.36,867.29,531.39,252.35,70.35,8.16,21.74,265.31,418.19,572.14,547.63,500.3,413.81,475.16,334.99,267.45,138.56,58.51,20240119
41590,화성시,7,내국인,3627.44,3882.99,4995.31,6554.62,7436.99,7328.9,8864.73,8914.52,9222.26,7835.61,6581.71,4479.27,2208.3,3363.17,3414.71,4314.19,4963.15,5734.09,5712.06,7408.25,6357.56,6151.11,5269.94,4842.94,3534.6,2025.21,20240116
41590,화성시,18,외국인,5.53,52.25,787.95,1669.15,1832.84,1606.66,986.31,656.41,639.27,465.4,281.44,112.6,53.32,19.64,31.81,394.19,550.58,710.48,770.95,598.21,518.39,433.54,343.63,196.9,105.1,33.21,20240114
41590,화성시,6,내국인,3850.94,4136.24,4993.95,6012.9,6471.62,6207.29,7677.93,7464.17,7117.75,5913.95,4791.35,3439.81,1882.99,3627.46,3518.35,4418.61,5218.96,5538.82,5570.13,7017.09,5787.69,5705.05,4762.51,4436.91,3166.17,1625.69,20240114
41590,화성시,1,내국인,2809.75,2958.0,3515.86,4879.23,5253.03,5282.65,6524.04,5582.74,5076.6,3959.81,3289.12,2188.93,1227.74,2388.28,2691.01,3159.31,3736.47,4076.97,4343.66,5707.55,4586.47,4246.14,3341.44,2900.74,2048.31,1175.54,20240126
41590,화성시,1,외국인,2.01,21.44,299.4,762.57,895.18,727.86,475.41,235.93,259.39,189.64,114.01,75.06,31.67,4.15,16.17,170.89,209.12,280.3,337.13,238.69,197.68,177.54,111.08,96.19,57.49,15.8,20240110
41590,화성시,0,외국인,0.0,20.05,240.42,584.07,711.49,594.65,399.48,188.4,231.41,127.21,101.07,44.14,31.17,2.0,12.13,153.61,206.37,250.34,297.83,191.9,174.23,172.11,106.25,86.16,38.29,13.86,20240129
41590,화성시,7,외국인,3.45,38.13,443.99,1312.85,1196.01,1160.87,716.9,445.25,473.2,413.75,222.78,117.26,29.31,6.22,9.99,177.92,310.35,384.33,304.31,282.16,235.22,226.94,200.99,128.19,85.09,26.46,20240106
41590,화성시,20,내국인,7738.8,8590.83,6747.52,11302.33,12071.98,11413.94,14540.73,13006.66,12328.64,9100.72,7049.02,4467.53,1976.46,7217.24,7489.03,6211.13,8370.67,9351.39,9514.73,12383.75,10624.79,9342.7,7094.55,5743.87,3776.87,1953.95,20240116
41590,화성시,5,내국인,2684.35,2488.87,2922.45,4675.84,5180.11,5243.06,6895.08,6412.5,6409.52,5385.68,4551.89,3192.89,1599.13,2381.66,2307.39,2698.22,3291.57,3898.12,4162.69,5686.46,4510.33,4648.99,3811.34,3574.67,2424.06,1438.59,20240121
41590,화성시,12,내국인,7598.53,6701.68,8015.03,12583.41,14382.28,12896.6,16968.18,17493.85,18648.23,16655.55,15448.5,9812.88,4860.05,7348.85,6495.85,6425.71,8292.05,10126.35,11315.37,15068.94,12889.36,12491.15,10645.72,9430.31,6854.85,4080.55,20240122
41590,화성시,3,내국인,2714.94,2686.75,3164.39,4619.82,4904.26,4914.29,6154.9,5602.47,4976.44,4118.62,3372.02,2341.33,1144.73,2223.8,2165.98,2510.9,3095.04,3705.32,3947.55,5284.89,4313.19,4160.17,3188.72,2941.87,1974.34,1063.07,20240111
41590,화성시,19,내국인,6893.29,8225.99,8448.86,10098.1,11342.2,11370.1,14195.68,12336.18,10941.46,8849.29,6861.95,4576.38,2332.28,6728.7,6736.59,7428.03,9310.46,10331.27,9988.28,13038.69,10150.61,9280.46,7152.55,6315.99,4343.51,2365.09,20240106
41590,화성시,18,내국인,10228.24,8390.26,7200.02,11273.61,12042.78,11350.27,14659.92,13905.08,13469.21,10850.28,8844.36,5614.03,2668.32,9698.84,8003.75,6216.79,8130.31,9408.04,10466.13,13436.56,10986.74,10263.32,8140.01,6710.67,4553.9,2415.03,20240127
41590,화성시,11,내국인,7165.48,6576.64,5959.76,9146.8,10389.51,10860.23,14060.51,12928.52,13738.69,11065.1,9502.82,6986.34,3693.27,6207.86,5953.8,5952.37,7752.09,9369.58,9940.61,13409.36,11171.14,10919.98,9200.31,8392.22,6267.99,3553.66,20240119
41590,화성시,1,외국인,3.76,21.86,336.68,823.9,934.01,717.71,568.38,246.68,298.34,162.86,133.23,65.77,17.91,4.08,23.89,170.71,253.14,325.88,349.8,240.55,178.41,189.33,133.52,103.4,60.96,18.21,20240110
41590,화성시,11,외국인,9.37,44.64,1034.5,2078.23,2234.75,2162.32,1699.02,1140.47,1375.29,1178.85,765.8,337.35,73.54,9.96,18.73,367.82,624.86,801.67,911.48,726.96,649.86,635.43,480.39,347.4,190.04,73.56,20240121
41590,화성시,3,외국인,3.93,8.27,321.23,712.25,854.29,705.79,475.45,191.36,246.34,193.78,144.03,60.56,27.46,2.07,13.73,120.66,210.66,330.67,256.65,210.29,196.71,162.06,130.38,86.91,41.21,20.68,20240127
41590,화성시,7,내국인,3559.98,3299.87,3805.84,6433.56,7283.93,7422.15,9763.81,9861.25,10359.51,8994.36,7719.18,4963.67,2368.79,2913.21,3024.95,3507.74,4579.17,5493.91,5915.93,7166.97,6068.91,6195.42,5507.51,4766.37,3443.01,1962.94,20240111
41590,화성시,7,내국인,4453.81,4225.38,4977.46,6422.26,7188.71,7189.54,9102.14,8186.24,8425.22,6983.97,5838.07,3794.72,1949.95,3719.12,3765.34,4509.18,5830.82,6457.82,6084.41,8024.48,6449.9,6258.21,5555.31,5026.85,3326.39,1880.9,20240126
41590,화성시,7,외국인,0.0,47.15,757.7,1596.55,1606.64,1786.28,1327.78,938.0,941.85,798.48,614.02,253.36,71.05,10.19,25.51,271.1,473.63,543.69,530.88,540.75,448.31,444.62,360.38,276.69,112.29,26.66,20240106
41590,화성시,14,내국인,8819.56,8162.85,8211.81,9828.55,11187.29,11054.34,14665.92,13581.51,13363.3,10821.89,9742.71,6500.68,3381.66,8103.08,7323.69,7358.9,9351.96,10736.51,11023.73,14435.17,12063.59,11537.05,9985.88,8992.2,6391.23,3473.82,20240110
41590,화성시,13,외국인,5.85,60.52,891.64,1872.6,2115.13,1986.56,1596.18,1032.26,1160.14,1062.7,655.3,314.91,81.89,13.34,26.02,388.49,634.18,850.77,926.26,775.74,653.8,651.03,465.83,304.62,166.44,57.33,20240129
41590,화성시,7,내국인,3719.25,3456.1,4301.65,7950.12,9275.15,8634.62,11337.91,11505.85,12237.71,10970.51,9767.88,6206.34,2561.45,3517.76,3169.44,3420.65,4603.95,5831.66,5965.32,8186.93,7348.59,7016.31,6057.73,5348.33,3830.74,1972.96,20240121
41590,화성시,16,외국인,11.99,81.91,1206.75,2799.02,2818.64,2255.69,1189.52,587.42,574.17,400.26,299.67,161.96,51.67,8.23,50.98,391.03,668.04,784.75,758.31,552.52,442.97,468.21,362.77,258.36,185.36,38.18,20240105
41590,화성시,22,외국인,3.54,55.44,876.42,2102.03,2155.44,1607.87,981.7,396.81,383.93,299.64,210.24,122.3,39.2,8.3,40.93,366.39,492.54,632.65,565.31,404.34,333.89,335.12,250.91,177.05,106.43,24.13,20240103
41590,화성시,9,외국인,9.69,73.81,816.4,1706.64,1887.92,1952.79,1432.68,1021.21,1111.71,1013.52,620.0,263.06,89.19,11.59,23.92,302.69,544.98,732.95,745.49,656.01,546.85,581.88,435.19,314.17,149.86,55.12,20240101
41590,화성시,12,내국인,8237.95,6800.49,6783.85,9632.05,11301.85,11359.9,15166.47,14086.56,14727.96,12286.83,10514.8,7048.31,3369.91,7741.65,6436.41,6059.01,8067.24,9945.33,10617.65,13599.44,11034.86,10663.06,9252.09,7951.82,5413.61,3074.4,20240121
41590,화성시,19,내국인,9392.22,9420.05,7881.31,10902.43,12250.18,11437.79,14982.31,13649.63,12858.2,10116.67,7940.55,5032.11,2310.25,8652.01,8665.07,6830.54,8855.17,9895.09,10279.46,13713.58,11248.27,9965.38,7845.41,6497.2,4428.48,2193.27,20240112
41590,화성시,12,외국인,3.76,56.99,907.41,2095.54,2214.15,1877.18,1311.51,752.41,753.63,587.85,465.6,196.94,80.8,12.5,31.29,320.6,595.39,640.64,639.8,597.43,463.52,512.02,339.23,224.99,147.1,43.46,20240112
41590,화성시,20,내국인,7706.47,7982.48,7465.51,11654.28,12671.99,11836.13,15214.13,13556.45,12708.71,9846.93,7395.1,4621.49,2278.2,7349.09,6819.58,6092.93,8563.8,9572.08,9565.67,12996.14,10912.48,9917.13,7449.86,6105.58,4201.6,2036.76,20240129
41590,화성시,9,내국인,4980.47,5071.39,5194.11,7461.15,8590.65,8555.05,11726.61,10702.94,11352.13,8912.74,7723.73,5337.0,2907.65,4449.44,4369.03,4916.91,6197.73,7620.64,7724.42,10123.3,9092.66,8476.63,7486.46,6641.96,4889.31,2553.6,20240112
41590,화성시,15,외국인,11.08,76.49,891.13,1805.75,2006.86,2024.51,1489.61,1050.1,1146.67,1019.4,654.5,292.36,85.74,10.17,24.59,390.0,580.86,803.6,880.67,748.11,655.87,642.92,520.4,315.58,165.37,76.73,20240121
41590,화성시,8,내국인,7366.28,5487.2,5132.86,9077.57,10541.22,9554.64,12882.21,12656.13,13311.52,12554.37,11034.11,6990.98,3236.41,7070.03,5234.74,3817.54,5538.72,6661.82,7451.42,10128.19,8749.1,8553.02,7140.98,6541.35,4863.31,2534.57,20240120
41590,화성시,1,내국인,3685.04,4315.44,5808.48,7051.27,7347.87,6694.58,8018.85,7318.21,6300.9,5034.94,3866.33,2796.23,1367.77,3138.06,3615.65,4735.02,5327.7,5662.25,5702.94,7138.81,5663.46,5338.98,4175.89,3541.11,2603.26,1426.13,20240117
41590,화성시,6,내국인,2900.66,2760.87,3415.19,6168.52,6987.97,7015.18,8877.19,9173.76,9568.68,8635.49,7436.35,4414.54,2148.9,2629.18,2456.34,2895.29,3489.28,4731.84,4749.96,6407.25,5785.09,5615.6,4809.86,4201.2,3061.36,1490.1,20240117
41590,화성시,8,내국인,7863.27,5930.45,4777.45,8764.89,9890.75,9168.81,12275.11,12014.32,12385.33,11096.62,9427.56,5969.44,2788.45,7391.69,5373.39,3756.69,5342.91,6435.26,7200.86,10161.26,7879.99,7872.26,6703.93,6150.76,4534.18,2332.53,20240115
41590,화성시,9,내국인,7477.1,5612.13,5785.09,9921.25,11342.09,9975.93,13534.31,13669.54,14765.57,13216.8,11943.23,7661.78,3751.35,7260.64,4771.34,4183.81,5976.34,7401.77,8917.3,11820.29,9680.35,9432.31,8083.82,7656.67,5882.48,2929.02,20240114
41590,화성시,16,외국인,2.0,77.95,1126.81,2556.24,2619.62,1996.72,1234.13,746.92,593.17,435.99,343.88,178.47,33.58,11.46,45.5,416.98,539.46,777.26,718.25,583.18,501.85,493.15,399.43,208.6,133.57,45.94,20240113
41590,화성시,9,외국인,9.69,67.53,968.16,1819.66,2080.34,1967.17,1535.88,1000.99,1091.97,895.93,690.38,269.45,54.08,13.87,41.59,339.62,556.38,672.49,752.65,663.22,526.17,518.85,409.81,298.32,155.62,28.31,20240113
41590,화성시,7,내국인,3904.94,4001.51,4705.45,6563.22,7278.64,7372.28,9400.27,8898.38,9625.27,7986.95,6871.73,4387.85,2104.19,3428.68,3429.13,4049.81,5008.68,5635.43,5850.41,7436.46,6406.89,6371.36,5398.29,4639.16,3542.86,1995.11,20240117
41590,화성시,3,외국인,1.76,17.66,306.0,649.91,740.17,605.63,412.55,188.67,204.18,148.38,145.88,53.97,11.96,8.15,6.19,107.17,184.58,260.03,233.08,164.75,155.8,161.1,112.42,76.11,60.2,19.39,20240125
41590,화성시,22,내국인,5290.13,6178.89,6131.09,9122.58,10401.22,9620.21,12469.3,10742.72,9665.91,7239.74,5505.9,3479.53,1848.09,4941.24,5198.18,5248.78,6846.76,7721.82,7800.99,10242.37,8417.25,7466.03,5689.85,4449.58,3072.67,1613.76,20240111
41590,화성시,0,외국인,0.0,22.91,335.53,678.81,795.17,712.7,462.53,203.75,196.85,187.51,112.81,67.74,35.25,2.07,14.19,165.11,204.12,251.75,338.62,220.0,170.7,186.35,139.54,82.4,58.11,9.68,20240114
41590,화성시,4,외국인,3.46,20.07,280.41,672.08,809.72,597.25,430.96,236.29,249.6,204.79,122.16,63.21,22.58,3.78,6.3,138.8,189.71,277.4,306.72,189.18,128.13,156.55,125.34,96.67,59.53,13.38,20240103
41590,화성시,19,외국인,5.14,65.9,1220.87,2855.97,2787.57,2099.35,1139.79,598.1,536.22,391.56,257.53,166.87,45.14,12.38,40.68,405.56,671.69,743.56,725.27,590.37,448.73,426.45,367.56,231.83,153.15,31.8,20240123
41590,화성시,0,내국인,3216.16,4245.19,4437.95,6490.02,6983.69,6585.45,8038.26,6916.52,6290.08,5075.7,3700.03,2471.16,1197.48,2940.62,3354.23,4126.61,5227.19,5721.43,5552.9,6979.1,5377.67,4899.22,3897.18,3334.77,2300.06,1254.35,20240122
41590,화성시,5,내국인,2430.03,2315.05,2674.95,4749.92,5295.14,5346.95,7187.93,6560.47,6403.21,5624.74,4853.75,2995.22,1487.47,2252.26,2153.22,2458.53,3134.99,3875.02,4007.45,5495.24,4619.89,4532.14,3709.82,3484.89,2511.91,1393.91,20240129
41590,화성시,16,내국인,8726.36,9079.5,8232.43,9387.1,10803.12,11147.01,14314.3,13489.91,13228.85,10354.11,9195.47,6323.49,3176.41,8332.34,7584.22,7287.7,8647.42,10302.92,10915.1,14034.22,11541.43,10955.13,9055.0,8041.39,5716.16,3215.15,20240106
41590,화성시,19,내국인,9354.54,9017.0,8031.07,11645.1,12973.68,12075.9,15442.22,13794.66,13177.77,10548.87,8207.07,5150.44,2434.57,8285.65,8098.82,6467.39,8834.13,9945.74,10350.91,13656.87,11419.86,10237.78,7906.21,6310.84,4359.36,2266.67,20240116
41590,화성시,17,외국인,5.53,82.06,1128.52,2269.43,2320.04,2130.49,1469.2,872.81,941.64,551.58,437.26,209.98,61.4,16.28,45.96,444.68,700.05,831.32,881.93,687.85,627.43,570.14,483.89,229.88,146.3,47.18,20240115
41590,화성시,20,외국인,4.15,64.86,1009.74,2240.33,2335.35,1947.16,1111.15,579.12,583.35,369.24,272.92,125.13,26.45,12.23,54.77,464.81,571.0,712.09,759.47,544.09,459.85,398.14,390.76,185.16,145.73,30.21,20240112
41590,화성시,2,내국인,2798.97,2934.09,3443.14,4874.18,5055.11,5071.51,6532.12,5872.16,5059.26,3804.11,3277.43,2187.5,1233.21,2470.23,2432.16,2882.79,3346.18,3856.88,4109.43,5433.96,4367.08,4096.14,3228.52,2983.12,1925.09,1095.97,20240112
41590,화성시,14,외국인,7.91,48.07,1037.84,2297.76,2279.8,2229.23,1498.05,994.84,1078.44,960.55,554.01,271.28,60.58,11.62,29.3,408.34,596.29,779.81,846.9,643.55,493.89,564.82,436.5,276.44,153.04,58.22,20240127
41590,화성시,4,내국인,2661.7,2783.92,3394.82,4610.04,5180.98,5211.27,6424.18,5791.92,5724.71,4697.02,3762.45,2511.26,1308.93,2479.01,2363.67,2736.58,3273.3,3914.81,4178.5,5632.92,4703.93,4491.26,3572.82,3081.44,2090.58,1224.95,20240118
41590,화성시,1,내국인,2820.15,3599.94,5223.3,5640.05,5797.64,5761.81,7012.54,6081.61,5460.18,4247.46,3423.61,2426.34,1247.79,2905.19,3013.62,4302.8,4253.22,4747.18,4872.44,6157.88,4652.21,4784.29,3710.9,3246.95,2274.04,1411.23,20240128
41590,화성시,1,내국인,3211.99,4284.36,4558.77,6552.75,6557.75,6117.23,7847.37,6650.05,6226.86,4740.13,3715.79,2268.27,1317.54,3017.02,3476.18,4237.62,4822.43,5258.95,5195.71,6700.39,5295.18,5021.81,4189.42,3372.18,2363.41,1537.29,20240115
41590,화성시,18,내국인,10682.35,8621.95,7873.33,11942.45,12747.8,11661.35,14947.88,14051.8,13980.59,11438.94,9416.53,5796.23,2842.81,9498.87,7564.85,6068.82,8293.13,9622.19,10762.23,13844.06,11288.83,10666.54,8593.73,6999.36,4659.32,2412.2,20240128
41590,화성시,16,외국인,7.38,50.37,1105.57,2592.75,2808.69,2097.14,1332.47,652.07,709.73,405.02,318.41,158.51,64.84,9.56,43.74,347.69,701.11,752.47,815.47,585.05,453.2,400.76,336.43,230.34,171.1,44.46,20240119
