grid_id,period,D,S,zD,zS,mi,quadrant,priority,bin_mi,bin_demand,bin_supply,coverage,freq,pop,workers,elderly_ratio,region,mi_raw,mi_naive,nf,bin_flow,action,region_code,region_kind,d_score,s_score,flow_trips_per_day,nearest_stop_id,nearest_stop_m,lon,lat
다바4292,pm,0.1573,0.011,-0.6218,-1.2191,0.4141,mid,0.0,4,1,0,0.05,0.0,58.0,18.0,0.2241,장안면,0.4141,0.5973,0.3146,1,DRT,31240390,면,15.73,1.1,14.5,41590-36982,1086.0,126.85351,37.02927
다바4293,pm,0.316969,0.301281,-0.0081,-0.1837,0.1756,mid,0.0,3,3,2,0.3565,4.46,358.0,170.0,0.3296,장안면,0.1756,0.1756,0.50857,3,NEW_STOP,31240390,면,31.7,30.13,89.5,41590-36714,386.1,126.85344,37.03829
다바4294,pm,0.273052,0.386065,-0.1769,0.1187,-0.2933,mid,0.0,2,2,2,0.4912,7.311,126.0,288.0,0.2937,장안면,-0.2933,-0.2956,0.38264,2,NEW_STOP,31240390,면,27.31,38.61,31.5,41590-36798,305.3,126.85336,37.0473
다바4295,pm,0.276944,0.479721,-0.1619,0.4527,-0.6147,mid,0.0,2,2,3,0.6448,12.111,153.0,201.0,0.3595,장안면,-0.6147,-0.6147,0.40206,2,ADD_FREQ,31240390,면,27.69,47.97,38.2,41590-37823,213.1,126.85329,37.05631
다바4296,pm,0.34285,0.494429,0.0914,0.5052,-0.4138,mid,0.0,2,3,3,0.8808,8.875,252.0,980.0,0.1151,장안면,-0.4138,-0.4138,0.46566,3,ADD_FREQ,31240390,면,34.28,49.44,63.0,41590-37796,71.5,126.85321,37.06533
다바4297,pm,0.414718,0.430735,0.3676,0.278,0.0896,ok,0.0,3,3,2,0.5453,9.666,436.0,745.0,0.1904,장안면,0.0896,0.0896,0.53937,3,ADD_FREQ,31240390,면,41.47,43.07,109.0,41590-37142,272.8,126.85313,37.07434
다바4298,pm,0.25678,0.234043,-0.2395,-0.4235,0.1755,mid,0.0,3,2,1,0.05,4.468,167.0,576.0,0.1557,장안면,0.1755,0.1841,0.41453,2,DRT,31240390,면,25.68,23.4,41.8,41590-37151,661.4,126.85306,37.08335
다바4299,pm,0.230495,0.013985,-0.3405,-1.2084,0.7714,mid,0.0,5,2,1,0.05,0.023,232.0,891.0,0.0431,장안면,0.7714,0.8679,0.45877,3,DRT,31240390,면,23.05,1.4,58.0,41590-37158,794.0,126.85298,37.09237
다바4393,pm,0.078136,0.011,-0.9261,-1.2191,0.1289,mid,0.0,3,0,0,0.05,0.0,18.0,3.0,0.0,장안면,0.1289,0.293,0.15627,0,DRT,31240390,면,7.81,1.1,4.5,41590-36714,1175.4,126.86468,37.03835
다바4394,pm,0.186797,0.253831,-0.5084,-0.353,-0.1205,mid,0.0,3,1,2,0.4052,2.506,78.0,21.0,0.4615,장안면,-0.1205,-0.1555,0.31999,1,NEW_STOP,31240390,면,18.68,25.38,19.5,41590-37820,356.9,126.86461,37.04736
다바4395,pm,0.18706,0.228134,-0.5074,-0.4446,-0.0487,drt,0.0,3,1,1,0.3515,2.154,98.0,69.0,0.4796,장안면,-0.0487,-0.0628,0.35639,1,NEW_STOP,31240390,면,18.71,22.81,24.5,41590-37819,389.1,126.86453,37.05637
다바4396,pm,0.198794,0.113354,-0.4623,-0.854,0.3162,drt,0.0,4,1,1,0.1055,0.987,110.0,134.0,0.2818,장안면,0.3162,0.3917,0.37191,1,DRT,31240390,면,19.88,11.34,27.5,41590-36727,536.7,126.86446,37.06539
다바4397,pm,0.343702,0.383664,0.0946,0.1101,-0.0155,mid,0.0,3,3,2,0.2615,10.991,461.0,1229.0,0.1345,장안면,-0.0155,-0.0155,0.55019,3,NEW_STOP,31240390,면,34.37,38.37,115.2,41590-37942,443.1,126.86438,37.0744
다바4398,pm,0.365635,0.505926,0.1789,0.5462,-0.3672,mid,0.0,2,3,3,0.444,21.412,411.0,969.0,0.1582,장안면,-0.3672,-0.3672,0.5296,3,NEW_STOP,31240390,면,36.56,50.59,102.8,41590-37156,333.6,126.86431,37.08342
다바4399,pm,0.413106,0.419973,0.3614,0.2396,0.1218,mid,0.0,3,3,2,0.6762,6.892,576.0,684.0,0.2066,장안면,0.1218,0.1218,0.57608,3,ADD_FREQ,31240390,면,41.31,42.0,144.0,41590-37840,194.3,126.86423,37.09243
다바4495,pm,0.051315,0.081049,-1.0292,-0.9692,-0.0201,mid,0.0,3,0,1,0.05,0.705,8.0,5.0,0.0,장안면,-0.0201,-0.0599,0.1006,0,DRT,31240390,면,5.13,8.1,2.0,41590-37819,611.9,126.87578,37.05643
다바4496,pm,0.163734,0.115633,-0.5971,-0.8459,0.1771,mid,0.0,3,1,1,0.1117,1.001,43.0,26.0,0.2326,장안면,0.1771,0.2488,0.29263,1,DRT,31240390,면,16.37,11.56,10.8,41590-36727,533.0,126.8757,37.06545
다바4497,pm,0.187827,0.282613,-0.5045,-0.2503,-0.1977,mid,0.0,3,1,2,0.312,4.103,38.0,346.0,0.1316,장안면,-0.1977,-0.2542,0.23659,0,NEW_STOP,31240390,면,18.78,28.26,9.5,41590-37613,412.8,126.87563,37.07446
다바4498,pm,0.136114,0.057036,-0.7032,-1.0549,0.2219,mid,0.0,3,1,1,0.05,0.42,39.0,17.0,0.2564,장안면,0.2219,0.3516,0.25569,1,DRT,31240390,면,13.61,5.7,9.8,41590-37841,731.2,126.87556,37.08348
다바4499,pm,0.164957,0.011,-0.5924,-1.2191,0.4481,mid,0.0,4,1,0,0.05,0.0,68.0,117.0,0.4853,장안면,0.4481,0.6267,0.32991,1,DRT,31240390,면,16.5,1.1,17.0,41590-37840,808.9,126.87548,37.09249
다바4597,pm,0.227447,0.25958,-0.3522,-0.3325,-0.0174,mid,0.0,3,2,2,0.5285,1.979,108.0,163.0,0.3611,향남읍,-0.0174,-0.0197,0.36253,1,ADD_FREQ,31240140,읍,22.74,25.96,27.0,41590-37814,282.9,126.88688,37.07452
다바4598,pm,0.142016,0.011,-0.6805,-1.2191,0.3494,mid,0.0,4,1,0,0.05,0.0,51.0,174.0,0.098,향남읍,0.3494,0.5385,0.28403,1,DRT,31240140,읍,14.2,1.1,12.8,41590-37814,813.5,126.88681,37.08353
다바4599,pm,0.249559,0.372349,-0.2672,0.0697,-0.3153,mid,0.0,2,2,2,0.601,5.228,285.0,329.0,0.4982,향남읍,-0.3153,-0.337,0.48828,3,ADD_FREQ,31240140,읍,24.96,37.23,71.2,41590-37875,239.4,126.88673,37.09255
다바4697,pm,0.251659,0.37005,-0.2591,0.0615,-0.3017,mid,0.0,2,2,2,0.5952,5.18,73.0,189.0,0.3836,향남읍,-0.3017,-0.3207,0.33793,1,ADD_FREQ,31240140,읍,25.17,37.0,18.2,41590-36733,242.9,126.89813,37.07458
다바4698,pm,0.545024,0.585881,0.8684,0.8313,0.0371,ok,0.0,3,4,3,0.736,24.262,769.0,3343.0,0.0507,향남읍,0.0371,0.0371,0.6209,4,ADD_FREQ,31240140,읍,54.5,58.59,192.2,41590-37759,158.4,126.89806,37.08359
다바4699,pm,0.545534,0.543426,0.8704,0.6799,0.1905,ok,0.0,3,4,3,0.3587,33.406,1112.0,1830.0,0.1628,향남읍,0.1905,0.1905,0.66454,4,NEW_STOP,31240140,읍,54.55,54.34,278.0,41590-37876,384.8,126.89799,37.09261
다바4797,pm,0.324556,0.51239,0.021,0.5692,-0.5482,mid,0.0,2,3,3,0.8607,10.712,203.0,1295.0,0.2956,양감면,-0.5482,-0.5482,0.43836,2,ADD_FREQ,31240420,면,32.46,51.24,50.8,41590-37868,83.6,126.90938,37.07463
다바4798,pm,0.689089,0.584353,1.4221,0.8259,0.5962,ok,0.0,4,4,3,0.5162,35.091,3945.0,3493.0,0.0416,향남읍,0.5962,0.5962,0.8444,4,ADD_FREQ,31240140,읍,68.91,58.44,986.2,41590-55074,290.3,126.90931,37.08365
다바4799,pm,0.416174,0.596338,0.3732,0.8686,-0.4955,ok,0.0,2,3,4,0.5155,38.585,68.0,4971.0,0.0,향남읍,-0.4955,-0.4955,0.2964,1,ADD_FREQ,31240140,읍,41.62,59.63,17.0,41590-37405,290.7,126.90924,37.09266
다바4896,pm,0.29791,0.287864,-0.0814,-0.2316,0.1502,mid,0.0,3,2,2,0.2538,4.855,289.0,291.0,0.3356,양감면,0.1502,0.1502,0.47682,3,NEW_STOP,31240420,면,29.79,28.79,72.2,41590-37964,447.7,126.9207,37.06568
다바4897,pm,0.269322,0.290136,-0.1912,-0.2235,0.0317,mid,0.0,3,2,2,0.67,1.966,187.0,315.0,0.2299,양감면,0.0317,0.0322,0.42962,2,ADD_FREQ,31240420,면,26.93,29.01,46.8,41590-55069,198.0,126.92063,37.07469
다바4898,pm,0.27,0.479254,-0.1886,0.451,-0.6301,mid,0.0,2,2,3,0.7488,9.975,240.0,778.0,0.2042,향남읍,-0.6301,-0.6397,0.46114,3,ADD_FREQ,31240140,읍,27.0,47.93,60.0,41590-55367,150.7,126.92056,37.0837
다바4899,pm,0.207443,0.244516,-0.4291,-0.3862,-0.0356,drt,0.0,3,1,1,0.151,4.0,93.0,736.0,0.2796,향남읍,-0.0356,-0.0429,0.34348,1,NEW_STOP,31240140,읍,20.74,24.45,23.2,41590-37344,509.4,126.92049,37.09272
다바4996,pm,0.247542,0.308871,-0.275,-0.1567,-0.1101,mid,0.0,3,2,2,0.5362,3.281,210.0,652.0,0.1,양감면,-0.1101,-0.1183,0.4333,2,ADD_FREQ,31240420,면,24.75,30.89,52.5,41590-60030,278.3,126.93194,37.06573
다바4997,pm,0.197137,0.080895,-0.4687,-0.9698,0.4023,drt,0.0,4,1,1,0.05,0.703,133.0,486.0,0.2556,양감면,0.4023,0.5011,0.38117,2,DRT,31240420,면,19.71,8.09,33.2,41590-60032,670.3,126.93188,37.07474
다바4998,pm,0.234614,0.256502,-0.3246,-0.3434,0.0169,mid,0.0,3,2,2,0.3707,2.791,157.0,532.0,0.3121,양감면,0.0169,0.0188,0.41299,2,NEW_STOP,31240420,면,23.46,25.65,39.2,41590-55408,377.6,126.93181,37.08376
다바4999,pm,0.255901,0.251301,-0.2428,-0.362,0.1134,mid,0.0,3,2,2,0.2872,3.191,221.0,396.0,0.1674,양감면,0.1134,0.1192,0.44115,2,NEW_STOP,31240420,면,25.59,25.13,55.2,41590-55834,427.7,126.93174,37.09277
다바5096,pm,0.238729,0.065278,-0.3088,-1.0255,0.6516,mid,0.0,4,2,1,0.05,0.512,265.0,1123.0,0.0566,양감면,0.6516,0.7166,0.47323,3,DRT,31240420,면,23.87,6.53,66.2,41590-60029,658.8,126.94319,37.06578
다바5097,pm,0.299912,0.397918,-0.0737,0.1609,-0.2346,mid,0.0,3,3,2,0.7043,5.364,398.0,976.0,0.1106,양감면,-0.2346,-0.2346,0.52854,3,ADD_FREQ,31240420,면,29.99,39.79,99.5,41590-37857,177.4,126.94313,37.0748
다바5098,pm,0.489974,0.629518,0.6568,0.987,-0.3301,ok,0.0,2,4,4,0.8073,30.254,604.0,491.0,0.1788,양감면,-0.3301,-0.3301,0.58065,3,ADD_FREQ,31240420,면,49.0,62.95,151.0,41590-36778,115.6,126.94306,37.08381
다바5099,pm,0.345864,0.463121,0.1029,0.3935,-0.2906,mid,0.0,2,3,3,0.5137,13.394,280.0,397.0,0.1571,양감면,-0.2906,-0.2906,0.48014,3,ADD_FREQ,31240420,면,34.59,46.31,70.0,41590-36106,291.8,126.943,37.09283
다바5197,pm,0.29981,0.503959,-0.0741,0.5392,-0.6132,mid,0.0,2,3,3,0.4865,19.561,169.0,246.0,0.2012,양감면,-0.6132,-0.6132,0.42368,2,NEW_STOP,31240420,면,29.98,50.4,42.2,41590-36133,308.1,126.95438,37.07485
다바5198,pm,0.307735,0.441675,-0.0436,0.317,-0.3606,mid,0.0,2,3,3,0.2475,18.096,178.0,55.0,0.3652,양감면,-0.3606,-0.3606,0.42197,2,NEW_STOP,31240420,면,30.77,44.17,44.5,41590-36127,451.5,126.95431,37.08386
다바5199,pm,0.278047,0.263483,-0.1577,-0.3185,0.1608,mid,0.0,3,2,2,0.5845,1.794,278.0,377.0,0.1583,양감면,0.1608,0.1608,0.47784,3,ADD_FREQ,31240420,면,27.8,26.35,69.5,41590-55462,249.3,126.95425,37.09288
다바5297,pm,0.316676,0.58839,-0.0092,0.8403,-0.8495,mid,0.0,1,3,3,0.7045,26.145,202.0,559.0,0.1782,양감면,-0.8495,-0.8495,0.43588,2,ADD_FREQ,31240420,면,31.67,58.84,50.5,41590-36150,177.3,126.96563,37.0749
다바5298,pm,0.208069,0.206892,-0.4267,-0.5204,0.0779,drt,0.0,3,1,1,0.2075,2.415,89.0,405.0,0.4045,양감면,0.0779,0.0937,0.35529,1,NEW_STOP,31240420,면,20.81,20.69,22.2,41590-36791,475.5,126.96556,37.08392
다바5299,pm,0.308042,0.273766,-0.0424,-0.2819,0.2394,mid,0.0,3,3,2,0.1295,5.477,400.0,958.0,0.2125,양감면,0.2394,0.2394,0.52623,3,DRT,31240420,면,30.8,27.38,100.0,41590-36165,522.3,126.9655,37.09293
다바5397,pm,0.289501,0.438312,-0.1137,0.305,-0.4187,mid,0.0,2,2,3,0.617,9.021,184.0,319.0,0.2228,양감면,-0.4187,-0.4187,0.43124,2,ADD_FREQ,31240420,면,28.95,43.83,46.0,41590-36478,229.8,126.97688,37.07495
다바5398,pm,0.285811,0.381258,-0.1279,0.1015,-0.2294,mid,0.0,3,2,2,0.4117,8.154,248.0,794.0,0.1573,양감면,-0.2294,-0.2294,0.46731,3,NEW_STOP,31240420,면,28.58,38.13,62.0,41590-36207,353.0,126.97681,37.08397
다바5399,pm,0.273635,0.516024,-0.1747,0.5822,-0.752,mid,0.0,1,2,3,0.658,15.91,139.0,435.0,0.1655,양감면,-0.752,-0.7569,0.38985,2,ADD_FREQ,31240420,면,27.36,51.6,34.8,41590-55342,205.2,126.97675,37.09298
다바5497,pm,0.252309,0.160086,-0.2566,-0.6873,0.406,mid,0.0,4,2,1,0.05,2.113,186.0,107.0,0.3763,양감면,0.406,0.4307,0.4287,2,DRT,31240420,면,25.23,16.01,46.5,41590-36472,625.9,126.98813,37.075
다바5498,pm,0.206619,0.332859,-0.4322,-0.0711,-0.2989,mid,0.0,2,1,2,0.3933,5.529,38.0,126.0,0.2632,양감면,-0.2989,-0.3611,0.25904,1,NEW_STOP,31240420,면,20.66,33.29,9.5,41590-36473,364.0,126.98806,37.08401
다바5499,pm,0.254456,0.362681,-0.2484,0.0353,-0.2688,mid,0.0,2,2,2,0.5403,5.405,249.0,242.0,0.4056,양감면,-0.2688,-0.2836,0.45685,2,ADD_FREQ,31240420,면,25.45,36.27,62.2,41590-36251,275.8,126.988,37.09303
다사1401,pm,0.075562,0.011,-0.936,-1.2191,0.1219,mid,0.0,3,0,0,0.05,0.0,13.0,0.0,0.7692,우정읍,0.1219,0.2831,0.15112,0,DRT,31240130,읍,7.56,1.1,3.2,41590-60113,9432.9,126.53771,37.10826
다사2208,pm,0.260962,0.142106,-0.2234,-0.7515,0.5088,mid,0.0,4,2,1,0.64,0.01,183.0,153.0,0.4645,서신면,0.5088,0.5281,0.42564,2,ADD_FREQ,31240370,면,26.1,14.21,45.8,41590-60007,216.0,126.62702,37.17205
다사2302,pm,0.0,0.011,-1.2264,-1.2191,-0.0,mid,0.0,3,0,0,0.05,0.0,0.0,0.0,0.0,서신면,-0.0,-0.0073,0.0,0,DRT,31240370,면,0.0,1.1,0.0,41590-37837,4003.1,126.63889,37.11805
다사2405,pm,0.0,0.011,-1.2264,-1.2191,-0.0,mid,0.0,3,0,0,0.05,0.0,0.0,0.0,0.0,서신면,-0.0,-0.0073,0.0,0,DRT,31240370,면,0.0,1.1,0.0,41590-36947,2469.6,126.64985,37.14517
다사2416,pm,0.179279,0.269352,-0.5373,-0.2976,-0.1809,mid,0.0,3,1,2,0.2992,3.713,93.0,10.0,0.4194,송산면,-0.1809,-0.2397,0.34287,1,NEW_STOP,31240360,면,17.93,26.94,23.2,41590-55867,420.5,126.64873,37.24431
다사2417,pm,0.0,0.011,-1.2264,-1.2191,-0.0,mid,0.0,3,0,0,0.05,0.0,0.0,0.0,0.0,송산면,-0.0,-0.0073,0.0,0,DRT,31240360,면,0.0,1.1,0.0,41590-60130,908.5,126.64863,37.25333
다사2420,pm,0.0,0.011,-1.2264,-1.2191,-0.0,mid,0.0,3,0,0,0.05,0.0,0.0,0.0,0.0,송산면,-0.0,-0.0073,0.0,0,DRT,31240360,면,0.0,1.1,0.0,41590-60130,3774.4,126.64833,37.28037
다사2508,pm,0.379982,0.727141,0.2341,1.3352,-1.1011,mid,0.0,1,3,4,0.8037,65.147,208.0,150.0,0.4327,서신면,-1.1011,-1.1011,0.4304,2,ADD_FREQ,31240370,면,38.0,72.71,52.0,41590-55347,117.8,126.66081,37.17229
다사2511,pm,0.124942,0.193181,-0.7462,-0.5693,-0.1056,mid,0.0,3,0,1,0.0567,2.961,8.0,22.0,0.0,송산면,-0.1056,-0.1769,0.05494,0,DRT,31240360,면,12.49,19.32,2.0,41590-55063,566.0,126.66051,37.19933
다사2512,pm,0.0,0.011,-1.2264,-1.2191,-0.0,mid,0.0,3,0,0,0.05,0.0,0.0,0.0,0.0,송산면,-0.0,-0.0073,0.0,0,DRT,31240360,면,0.0,1.1,0.0,41590-55063,1457.6,126.66041,37.20834
다사2514,pm,0.0,0.011,-1.2264,-1.2191,-0.0,mid,0.0,3,0,0,0.05,0.0,0.0,0.0,0.0,송산면,-0.0,-0.0073,0.0,0,DRT,31240360,면,0.0,1.1,0.0,41590-55189,1365.4,126.66021,37.22637
다사2515,pm,0.144878,0.283475,-0.6696,-0.2472,-0.2775,mid,0.0,2,1,2,0.276,4.456,33.0,3.0,0.4545,송산면,-0.2775,-0.4223,0.25992,1,NEW_STOP,31240360,면,14.49,28.35,8.2,41590-55189,434.4,126.66011,37.23538
다사2516,pm,0.116173,0.25466,-0.7799,-0.35,-0.2447,mid,0.0,3,0,2,0.1043,4.841,18.0,7.0,1.1111,송산면,-0.2447,-0.4299,0.18891,0,DRT,31240360,면,11.62,25.47,4.5,41590-60130,537.4,126.66001,37.2444
다사2517,pm,0.0,0.011,-1.2264,-1.2191,-0.0,mid,0.0,3,0,0,0.05,0.0,0.0,0.0,0.0,송산면,-0.0,-0.0073,0.0,0,DRT,31240360,면,0.0,1.1,0.0,41590-60130,873.1,126.65991,37.25341
다사2518,pm,0.0,0.011,-1.2264,-1.2191,-0.0,mid,0.0,3,0,0,0.05,0.0,0.0,0.0,0.0,송산면,-0.0,-0.0073,0.0,0,DRT,31240360,면,0.0,1.1,0.0,41590-60130,1798.4,126.65981,37.26242
다사2519,pm,0.0,0.011,-1.2264,-1.2191,-0.0,mid,0.0,3,0,0,0.05,0.0,0.0,0.0,0.0,송산면,-0.0,-0.0073,0.0,0,DRT,31240360,면,0.0,1.1,0.0,41590-60130,2775.8,126.65971,37.27143
다사2520,pm,0.0,0.011,-1.2264,-1.2191,-0.0,mid,0.0,3,0,0,0.05,0.0,0.0,0.0,0.0,송산면,-0.0,-0.0073,0.0,0,DRT,31240360,면,0.0,1.1,0.0,41590-60130,3766.0,126.65961,37.28045
다사2607,pm,0.365692,0.730485,0.1792,1.3471,-1.1679,mid,0.0,1,3,4,0.8675,59.97,190.0,288.0,0.3105,서신면,-1.1679,-1.1679,0.43001,2,ADD_FREQ,31240370,면,36.57,73.05,47.5,41590-37866,79.5,126.67217,37.16336
다사2608,pm,0.293187,0.344604,-0.0995,-0.0292,-0.0703,mid,0.0,3,2,2,0.05,11.693,294.0,91.0,0.5646,서신면,-0.0703,-0.0703,0.48356,3,DRT,31240370,면,29.32,34.46,73.5,41590-37926,671.1,126.67207,37.17237
다사2609,pm,0.315594,0.33635,-0.0134,-0.0587,0.0453,mid,0.0,3,3,2,0.2442,7.609,251.0,1185.0,0.0717,서신면,0.0453,0.0453,0.46367,3,NEW_STOP,31240370,면,31.56,33.63,62.8,41590-37258,453.5,126.67197,37.18138
다사2610,pm,0.290538,0.283258,-0.1097,-0.248,0.1383,mid,0.0,3,2,2,0.3945,3.466,180.0,1248.0,0.0278,서신면,0.1383,0.1383,0.42128,2,NEW_STOP,31240370,면,29.05,28.33,45.0,41590-37595,363.3,126.67187,37.1904
다사2611,pm,0.031457,0.106644,-1.1055,-0.8779,-0.0554,mid,0.0,3,0,1,0.05,1.072,5.0,14.0,0.0,송산면,-0.0554,-0.2275,0.0596,0,DRT,31240360,면,3.15,10.66,1.2,41590-37893,596.1,126.67178,37.19941
다사2612,pm,0.173013,0.130281,-0.5614,-0.7936,0.1713,mid,0.0,3,1,1,0.0528,1.469,73.0,71.0,0.5068,송산면,0.1713,0.2322,0.31445,1,DRT,31240360,면,17.3,13.03,18.2,41590-36346,568.3,126.67168,37.20842
다사2613,pm,0.145321,0.023513,-0.6678,-1.1744,0.3336,mid,0.0,4,1,1,0.05,0.1,33.0,25.0,0.9394,송산면,0.3336,0.5066,0.28659,1,DRT,31240360,면,14.53,2.35,8.2,41590-36346,784.2,126.67158,37.21744
다사2614,pm,0.0,0.011,-1.2264,-1.2191,-0.0,mid,0.0,3,0,0,0.05,0.0,0.0,28.0,0.0,송산면,-0.0,-0.0073,0.0,0,DRT,31240360,면,0.0,1.1,0.0,41590-55195,1315.1,126.67148,37.22645
다사2615,pm,0.253416,0.229276,-0.2524,-0.4406,0.1779,mid,0.0,3,2,1,0.05,4.273,224.0,93.0,0.5045,송산면,0.1779,0.1882,0.44318,2,DRT,31240360,면,25.34,22.93,56.0,41590-55190,628.3,126.67138,37.23546
다사2616,pm,0.24624,0.352878,-0.28,0.0003,-0.26,mid,0.0,2,2,2,0.2913,8.022,138.0,5.0,0.3623,송산면,-0.26,-0.2803,0.37865,1,NEW_STOP,31240360,면,24.62,35.29,34.5,41590-55190,425.2,126.67128,37.24447
다사2617,pm,0.0,0.011,-1.2264,-1.2191,-0.0,mid,0.0,3,0,0,0.05,0.0,0.0,0.0,0.0,송산면,-0.0,-0.0073,0.0,0,DRT,31240360,면,0.0,1.1,0.0,41590-55190,1403.0,126.67118,37.25349
다사2618,pm,0.0,0.011,-1.2264,-1.2191,-0.0,mid,0.0,3,0,0,0.05,0.0,0.0,0.0,0.0,송산면,-0.0,-0.0073,0.0,0,DRT,31240360,면,0.0,1.1,0.0,41590-60062,2155.7,126.67108,37.2625
다사2619,pm,0.0,0.011,-1.2264,-1.2191,-0.0,mid,0.0,3,0,0,0.05,0.0,0.0,0.0,0.0,송산면,-0.0,-0.0073,0.0,0,DRT,31240360,면,0.0,1.1,0.0,41590-60062,2785.2,126.67099,37.27151
다사2620,pm,0.0,0.011,-1.2264,-1.2191,-0.0,mid,0.0,3,0,0,0.05,0.0,0.0,0.0,0.0,송산면,-0.0,-0.0073,0.0,0,DRT,31240360,면,0.0,1.1,0.0,41590-60062,3588.4,126.67089,37.28053
다사2703,pm,0.210722,0.351861,-0.4165,-0.0033,-0.3464,mid,0.0,2,1,2,0.8738,2.373,143.0,15.0,0.3916,서신면,-0.3464,-0.4131,0.38722,2,ADD_FREQ,31240370,면,21.07,35.19,35.8,41590-36489,75.7,126.68382,37.12738
다사2704,pm,0.178141,0.011,-0.5417,-1.2191,0.5092,drt,0.0,4,1,0,0.05,0.0,98.0,16.0,0.4796,서신면,0.5092,0.6774,0.35628,1,DRT,31240370,면,17.81,1.1,24.5,41590-37029,765.5,126.68372,37.13639
다사2705,pm,0.166925,0.130643,-0.5848,-0.7923,0.1495,mid,0.0,3,1,1,0.5938,0.0,73.0,19.0,0.4247,서신면,0.1495,0.2075,0.33385,1,ADD_FREQ,31240370,면,16.69,13.06,18.2,41590-36840,243.7,126.68362,37.14541
다사2707,pm,0.19868,0.19739,-0.4628,-0.5543,0.0738,drt,0.0,3,1,1,0.05,3.136,93.0,241.0,0.0538,서신면,0.0738,0.0915,0.34348,1,DRT,31240370,면,19.87,19.74,23.2,41590-37017,709.8,126.68343,37.16343
다사2708,pm,0.394396,0.649363,0.2895,1.0578,-0.7683,ok,0.0,1,3,4,0.5282,57.039,268.0,365.0,0.2201,서신면,-0.7683,-0.7683,0.47169,3,ADD_FREQ,31240370,면,39.44,64.94,67.0,41590-37784,283.1,126.68333,37.17245
다사2709,pm,0.194064,0.227092,-0.4805,-0.4483,-0.0256,drt,0.0,3,1,1,0.0515,4.173,118.0,145.0,0.2373,서신면,-0.0256,-0.0322,0.38209,2,DRT,31240370,면,19.41,22.71,29.5,41590-36491,569.1,126.68324,37.18146
다사2710,pm,0.211803,0.263788,-0.4123,-0.3175,-0.0798,mid,0.0,3,1,2,0.7532,1.111,118.0,597.0,0.2797,서신면,-0.0798,-0.0949,0.38255,2,ADD_FREQ,31240370,면,21.18,26.38,29.5,41590-37511,148.1,126.68314,37.19047
다사2711,pm,0.128741,0.011,-0.7316,-1.2191,0.2967,mid,0.0,4,0,0,0.05,0.0,38.0,41.0,0.2632,서신면,0.2967,0.4875,0.25748,1,DRT,31240370,면,12.87,1.1,9.5,41590-37511,1135.6,126.68304,37.19949
다사2712,pm,0.13,0.094712,-0.7267,-0.9205,0.1187,mid,0.0,3,1,1,0.05,0.892,33.0,141.0,0.4545,송산면,0.1187,0.1938,0.2371,0,DRT,31240360,면,13.0,9.47,8.2,41590-36346,621.0,126.68295,37.2085
다사2713,pm,0.178492,0.482061,-0.5404,0.4611,-0.7537,over,0.0,1,1,3,0.8748,8.078,73.0,240.0,0.3151,송산면,-0.7537,-1.0014,0.32858,1,ADD_FREQ,31240360,면,17.85,48.21,18.2,41590-36490,75.1,126.68285,37.21751
다사2714,pm,0.196074,0.069212,-0.4728,-1.0114,0.431,drt,0.0,4,1,1,0.05,0.558,109.0,274.0,0.3303,송산면,0.431,0.5387,0.37922,1,DRT,31240360,면,19.61,6.92,27.2,41590-55193,756.0,126.68275,37.22653
다사2715,pm,0.267538,0.587997,-0.1981,0.8389,-1.0154,mid,0.0,1,2,3,0.8472,20.309,184.0,242.0,0.3207,송산면,-1.0154,-1.037,0.41854,2,ADD_FREQ,31240360,면,26.75,58.8,46.0,41590-55194,91.7,126.68265,37.23554
다사2716,pm,0.165289,0.011,-0.5911,-1.2191,0.4496,mid,0.0,4,1,0,0.05,0.0,78.0,12.0,0.6667,송산면,0.4496,0.628,0.33058,1,DRT,31240360,면,16.53,1.1,19.5,41590-55864,913.1,126.68256,37.24455
다사2717,pm,0.088773,0.011,-0.8852,-1.2191,0.1596,mid,0.0,3,0,0,0.05,0.0,13.0,0.0,0.0,송산면,0.1596,0.3339,0.17755,0,DRT,31240360,면,8.88,1.1,3.2,41590-60062,880.0,126.68246,37.25357
다사2718,pm,0.0,0.011,-1.2264,-1.2191,-0.0,mid,0.0,3,0,0,0.05,0.0,0.0,0.0,0.0,송산면,-0.0,-0.0073,0.0,0,DRT,31240360,면,0.0,1.1,0.0,41590-60062,1374.7,126.68236,37.26258
다사2720,pm,0.0,0.011,-1.2264,-1.2191,-0.0,mid,0.0,3,0,0,0.05,0.0,0.0,3.0,0.0,송산면,-0.0,-0.0073,0.0,0,DRT,31240360,면,0.0,1.1,0.0,41590-60062,3181.4,126.68217,37.28061
다사2802,pm,0.371704,0.299941,0.2023,-0.1885,0.3908,mid,0.0,4,3,2,0.209,5.92,149.0,148.0,0.1879,서신면,0.3908,0.3908,0.39554,2,NEW_STOP,31240370,면,37.17,29.99,37.2,41590-37220,474.6,126.69517,37.11844
다사2803,pm,0.333063,0.483985,0.0537,0.4679,-0.4142,mid,0.0,2,3,3,0.5772,14.17,240.0,52.0,0.3,서신면,-0.4142,-0.4142,0.4614,3,ADD_FREQ,31240370,면,33.31,48.4,60.0,41590-37670,253.7,126.69507,37.12746
