grid_id,period,D,S,zD,zS,mi,quadrant,priority,bin_mi,bin_demand,bin_supply,coverage,freq,pop,workers,elderly_ratio,region,mi_raw,mi_naive,nf,bin_flow,action,region_code,region_kind,d_score,s_score,flow_trips_per_day,nearest_stop_id,nearest_stop_m,lon,lat
다바3797,night,0.185124,0.011,-0.4599,-0.7975,0.2714,drt,0.0,4,1,0,0.05,0.0,138.0,447.0,0.1884,우정읍,0.2714,0.3376,0.36862,2,DRT,31240130,읍,18.51,1.1,34.5,41590-37391,604.7,126.79689,37.07402
다바3798,night,0.228812,0.1859,-0.2873,-0.0914,-0.1808,mid,0.0,3,2,3,0.845,0.0,237.0,75.0,0.2278,우정읍,-0.1808,-0.196,0.43369,2,ADD_FREQ,31240130,읍,22.88,18.59,59.2,41590-36837,93.0,126.7968,37.08303
다바3799,night,0.176983,0.073663,-0.492,-0.5445,0.041,drt,0.0,3,1,2,0.3348,0.0,118.0,49.0,0.4322,우정읍,0.041,0.0525,0.35026,1,NEW_STOP,31240130,읍,17.7,7.37,29.5,41590-37395,399.1,126.79672,37.09205
다바3891,night,0.0,0.011,-1.1911,-0.7975,-0.0,mid,0.0,3,0,0,0.05,0.0,0.0,0.0,0.0,우정읍,-0.0,-0.3936,0.0,0,DRT,31240130,읍,0.0,1.1,0.0,41590-37498,1396.6,126.80863,37.02001
다바3892,night,0.166429,0.011,-0.5337,-0.7975,0.1978,mid,0.0,3,1,0,0.05,0.0,49.0,75.0,0.0,우정읍,0.1978,0.2638,0.24986,1,DRT,31240130,읍,16.64,1.1,12.2,41590-36826,683.8,126.80854,37.02902
다바3893,night,0.23971,0.04609,-0.2443,-0.6558,0.3913,mid,0.0,4,2,1,0.2095,0.0,218.0,278.0,0.0229,우정읍,0.3913,0.4115,0.44198,3,NEW_STOP,31240130,읍,23.97,4.61,54.5,41590-36827,474.3,126.80846,37.03803
다바3894,night,0.25272,0.141717,-0.1929,-0.2698,0.0756,mid,0.0,3,2,2,0.6442,0.0,285.0,309.0,0.2807,우정읍,0.0756,0.0769,0.45769,3,ADD_FREQ,31240130,읍,25.27,14.17,71.2,41590-36913,213.5,126.80838,37.04705
다바3895,night,0.195547,0.073957,-0.4187,-0.5433,0.1038,drt,0.0,3,1,2,0.3362,0.0,93.0,148.0,0.3333,장안면,0.1038,0.1246,0.32682,1,NEW_STOP,31240390,면,19.55,7.4,23.2,41590-36772,398.3,126.8083,37.05606
다바3896,night,0.334131,0.184439,0.1286,-0.0973,0.2259,mid,0.0,3,3,3,0.2755,0.599,441.0,126.0,0.1859,장안면,0.2259,0.2259,0.52054,3,NEW_STOP,31240390,면,33.41,18.44,110.2,41590-37434,434.7,126.80822,37.06507
다바3897,night,0.498279,0.207377,0.777,-0.0047,0.7816,need,1.08356,5,4,3,0.178,0.892,1212.0,210.0,0.1576,장안면,0.7816,0.7816,0.66766,4,NEW_STOP,31240390,면,49.83,20.74,303.0,41590-36617,493.2,126.80814,37.07409
다바3898,night,0.461859,0.162667,0.6331,-0.1852,0.8183,need,1.16441,5,4,2,0.5088,0.212,1408.0,129.0,0.1669,우정읍,0.8183,0.8183,0.68581,4,ADD_FREQ,31240130,읍,46.19,16.27,352.0,41590-37397,294.7,126.80805,37.0831
다바3899,night,0.16583,0.203639,-0.5361,-0.0198,-0.3864,mid,0.0,2,1,3,0.7717,0.137,108.0,77.0,0.3426,우정읍,-0.3864,-0.5163,0.33073,1,ADD_FREQ,31240130,읍,16.58,20.36,27.0,41590-36989,137.0,126.80797,37.09211
다바3991,night,0.0,0.011,-1.1911,-0.7975,-0.0,mid,0.0,3,0,0,0.05,0.0,0.0,3.0,0.0,장안면,-0.0,-0.3936,0.0,0,DRT,31240390,면,0.0,1.1,0.0,41590-36881,1573.9,126.81987,37.02007
다바3992,night,0.156976,0.011,-0.5711,-0.7975,0.1635,mid,0.0,3,1,0,0.05,0.0,53.0,23.0,0.5849,장안면,0.1635,0.2264,0.29319,1,DRT,31240390,면,15.7,1.1,13.2,41590-36881,575.2,126.81979,37.02908
다바3993,night,0.239486,0.11429,-0.2452,-0.3805,0.1286,mid,0.0,3,2,2,0.5195,0.0,178.0,40.0,0.4663,장안면,0.1286,0.1353,0.39353,2,ADD_FREQ,31240390,면,23.95,11.43,44.5,41590-36716,288.3,126.81971,37.0381
다바3994,night,0.214663,0.011,-0.3432,-0.7975,0.402,mid,0.0,4,2,0,0.05,0.0,208.0,5.0,0.3702,장안면,0.402,0.4543,0.41594,2,DRT,31240390,면,21.47,1.1,52.0,41590-36769,669.9,126.81963,37.04711
다바3995,night,0.182311,0.022293,-0.471,-0.7519,0.2235,drt,0.0,3,1,1,0.1013,0.0,108.0,238.0,0.2407,장안면,0.2235,0.2809,0.34883,1,DRT,31240390,면,18.23,2.23,27.0,41590-37430,539.2,126.81955,37.05613
다바3996,night,0.228807,0.085067,-0.2874,-0.4985,0.1947,mid,0.0,3,2,2,0.3867,0.0,263.0,179.0,0.3612,장안면,0.1947,0.2111,0.44712,3,NEW_STOP,31240390,면,22.88,8.51,65.8,41590-36915,368.0,126.81947,37.06514
다바3997,night,0.630292,0.384127,1.2984,0.7089,0.5895,mid,0.0,4,4,4,0.597,1.607,1675.0,277.0,0.1152,장안면,0.5895,0.5895,0.71443,4,ADD_FREQ,31240390,면,63.03,38.41,418.8,41590-37524,241.8,126.81938,37.07415
다바3998,night,0.859544,0.595046,2.2038,1.5604,0.6434,mid,0.0,4,4,4,0.9652,3.266,4856.0,1504.0,0.1606,우정읍,0.6434,0.6434,0.86496,4,ADD_FREQ,31240130,읍,85.95,59.5,1214.0,41590-36022,20.9,126.8193,37.08317
다바3999,night,0.62718,0.431337,1.2861,0.8995,0.3866,mid,0.0,4,4,4,0.5897,2.137,2653.0,379.0,0.1135,우정읍,0.3866,0.3866,0.78049,4,ADD_FREQ,31240130,읍,62.72,43.13,663.2,41590-36821,246.2,126.81922,37.09218
다바4091,night,0.06845,0.011,-0.9207,-0.7975,-0.0519,mid,0.0,3,0,0,0.05,0.0,8.0,9.0,0.0,장안면,-0.0519,-0.1232,0.1369,0,DRT,31240390,면,6.84,1.1,2.0,41590-55148,1726.9,126.83111,37.02013
다바4092,night,0.073622,0.011,-0.9003,-0.7975,-0.0454,mid,0.0,3,0,0,0.05,0.0,13.0,33.0,0.0,장안면,-0.0454,-0.1028,0.14724,0,DRT,31240390,면,7.36,1.1,3.2,41590-55148,950.8,126.83103,37.02915
다바4093,night,0.134225,0.011,-0.6609,-0.7975,0.0891,mid,0.0,3,1,0,0.05,0.0,48.0,5.0,0.6458,장안면,0.0891,0.1366,0.26155,1,DRT,31240390,면,13.42,1.1,12.0,41590-37535,594.6,126.83095,37.03816
다바4094,night,0.135208,0.089137,-0.657,-0.482,-0.1147,mid,0.0,3,1,2,0.4052,0.0,50.0,86.0,0.2,장안면,-0.1147,-0.175,0.26763,1,NEW_STOP,31240390,면,13.52,8.91,12.5,41590-36776,356.9,126.83087,37.04718
다바4095,night,0.149531,0.03135,-0.6005,-0.7153,0.0804,mid,0.0,3,1,1,0.1425,0.0,53.0,42.0,0.5849,장안면,0.0804,0.1149,0.29262,1,DRT,31240390,면,14.95,3.13,13.2,41590-36773,514.5,126.83079,37.05619
다바4096,night,0.18031,0.011,-0.4789,-0.7975,0.2517,drt,0.0,4,1,0,0.05,0.0,107.0,210.0,0.1402,장안면,0.2517,0.3186,0.34592,1,DRT,31240390,면,18.03,1.1,26.8,41590-37514,768.5,126.83071,37.0652
다바4097,night,0.237477,0.1056,-0.2531,-0.4156,0.1535,mid,0.0,3,2,2,0.48,0.0,178.0,125.0,0.3933,장안면,0.1535,0.1625,0.3913,2,NEW_STOP,31240390,면,23.75,10.56,44.5,41590-37129,312.0,126.83063,37.07422
다바4098,night,0.491985,0.205287,0.7521,-0.0131,0.7652,need,1.00458,5,4,3,0.5822,0.34,866.0,556.0,0.1409,장안면,0.7652,0.7652,0.6169,4,ADD_FREQ,31240390,면,49.2,20.53,216.5,41590-37125,250.7,126.83055,37.08323
다바4099,night,0.464162,0.393709,0.6422,0.7476,-0.1054,mid,0.0,3,4,4,0.8387,1.21,474.0,172.0,0.211,장안면,-0.1054,-0.1054,0.53108,3,ADD_FREQ,31240390,면,46.42,39.37,118.5,41590-36835,96.8,126.83048,37.09224
다바4191,night,0.027938,0.011,-1.0807,-0.7975,-0.0666,mid,0.0,3,0,0,0.05,0.0,5.0,3.0,0.0,장안면,-0.0666,-0.2832,0.05588,0,DRT,31240390,면,2.79,1.1,1.2,41590-55148,1553.1,126.84235,37.0202
다바4192,night,0.051694,0.011,-0.9869,-0.7975,-0.0664,mid,0.0,3,0,0,0.05,0.0,8.0,10.0,1.25,장안면,-0.0664,-0.1894,0.10269,0,DRT,31240390,면,5.17,1.1,2.0,41590-55148,580.1,126.84227,37.02921
다바4193,night,0.29776,0.159427,-0.015,-0.1983,0.1832,mid,0.0,3,3,2,0.7247,0.0,378.0,103.0,0.4233,장안면,0.1832,0.1832,0.49232,3,ADD_FREQ,31240390,면,29.78,15.94,94.5,41590-36984,165.2,126.84219,37.03822
다바4194,night,0.115512,0.03938,-0.7348,-0.6829,-0.0307,mid,0.0,3,0,1,0.179,0.0,38.0,14.0,0.3947,장안면,-0.0307,-0.0519,0.23079,1,NEW_STOP,31240390,면,11.55,3.94,9.5,41590-36776,492.6,126.84212,37.04724
다바4195,night,0.183474,0.121807,-0.4664,-0.3501,-0.0929,drt,0.0,3,1,2,0.5537,0.0,118.0,61.0,0.5424,장안면,-0.0929,-0.1163,0.35734,1,ADD_FREQ,31240390,면,18.35,12.18,29.5,41590-36942,267.8,126.84204,37.05625
다바4196,night,0.339109,0.114657,0.1483,-0.379,0.5273,mid,0.0,4,3,2,0.5212,0.0,274.0,364.0,0.3102,장안면,0.5273,0.5273,0.45438,3,ADD_FREQ,31240390,면,33.91,11.47,68.5,41590-37132,287.3,126.84196,37.06527
다바4197,night,0.268538,0.011,-0.1304,-0.7975,0.6671,mid,0.0,4,2,0,0.05,0.0,283.0,155.0,0.4276,장안면,0.6671,0.6671,0.45343,3,DRT,31240390,면,26.85,1.1,70.8,41590-36909,654.3,126.84188,37.07428
다바4198,night,0.163728,0.027683,-0.5444,-0.7301,0.1378,drt,0.0,3,1,1,0.1258,0.0,89.0,265.0,0.1685,장안면,0.1378,0.1857,0.3256,1,DRT,31240390,면,16.37,2.77,22.2,41590-55497,524.5,126.84181,37.08329
다바4199,night,0.274268,0.027861,-0.1078,-0.7294,0.6216,mid,0.0,4,2,1,0.05,0.066,303.0,235.0,0.2145,장안면,0.6216,0.6216,0.46966,3,DRT,31240390,면,27.43,2.79,75.8,41590-37453,751.0,126.84173,37.09231
다바4292,night,0.147171,0.011,-0.6098,-0.7975,0.13,mid,0.0,3,1,0,0.05,0.0,58.0,18.0,0.2241,장안면,0.13,0.1877,0.29434,1,DRT,31240390,면,14.72,1.1,14.5,41590-36982,1086.0,126.85351,37.02927
다바4293,night,0.291782,0.07843,-0.0386,-0.5253,0.4866,mid,0.0,4,3,2,0.3565,0.0,358.0,170.0,0.3296,장안면,0.4866,0.4866,0.493,3,NEW_STOP,31240390,면,29.18,7.84,89.5,41590-36714,386.1,126.85344,37.03829
다바4294,night,0.241105,0.108057,-0.2388,-0.4057,0.1593,mid,0.0,3,2,2,0.4912,0.0,126.0,288.0,0.2937,장안면,0.1593,0.1669,0.36504,2,NEW_STOP,31240390,면,24.11,10.81,31.5,41590-36798,305.3,126.85336,37.0473
다바4295,night,0.269244,0.141863,-0.1276,-0.2692,0.1415,mid,0.0,3,2,2,0.6448,0.0,153.0,201.0,0.3595,장안면,0.1415,0.1415,0.38368,2,ADD_FREQ,31240390,면,26.92,14.19,38.2,41590-37823,213.1,126.85329,37.05631
다바4296,night,0.328061,0.193783,0.1047,-0.0596,0.1642,mid,0.0,3,3,3,0.8808,0.0,252.0,980.0,0.1151,장안면,0.1642,0.1642,0.45431,3,ADD_FREQ,31240390,면,32.81,19.38,63.0,41590-37796,71.5,126.85321,37.06533
다바4297,night,0.438864,0.119973,0.5423,-0.3575,0.8998,need,1.1719,5,3,2,0.5453,0.0,436.0,745.0,0.1904,장안면,0.8998,0.8998,0.52784,3,ADD_FREQ,31240390,면,43.89,12.0,109.0,41590-37142,272.8,126.85313,37.07434
다바4298,night,0.265215,0.011,-0.1436,-0.7975,0.6539,mid,0.0,4,2,0,0.05,0.0,167.0,576.0,0.1557,장안면,0.6539,0.6539,0.40021,2,DRT,31240390,면,26.52,1.1,41.8,41590-37151,661.4,126.85306,37.08335
다바4299,night,0.227428,0.011,-0.2928,-0.7975,0.4637,mid,0.0,4,2,0,0.05,0.0,232.0,891.0,0.0431,장안면,0.4637,0.5047,0.45092,3,DRT,31240390,면,22.74,1.1,58.0,41590-37158,794.0,126.85298,37.09237
다바4393,night,0.070398,0.011,-0.913,-0.7975,-0.0495,mid,0.0,3,0,0,0.05,0.0,18.0,3.0,0.0,장안면,-0.0495,-0.1155,0.1408,0,DRT,31240390,면,7.04,1.1,4.5,41590-36714,1175.4,126.86468,37.03835
다바4394,night,0.156451,0.089137,-0.5731,-0.482,-0.0656,mid,0.0,3,1,2,0.4052,0.0,78.0,21.0,0.4615,장안면,-0.0656,-0.0911,0.29755,1,NEW_STOP,31240390,면,15.65,8.91,19.5,41590-37820,356.9,126.86461,37.04736
다바4395,night,0.172166,0.07733,-0.5111,-0.5297,0.0143,drt,0.0,3,1,2,0.3515,0.0,98.0,69.0,0.4796,장안면,0.0143,0.0186,0.33206,1,NEW_STOP,31240390,면,17.22,7.73,24.5,41590-37819,389.1,126.86453,37.05637
다바4396,night,0.179678,0.02321,-0.4814,-0.7482,0.2103,drt,0.0,3,1,1,0.1055,0.0,110.0,134.0,0.2818,장안면,0.2103,0.2668,0.35155,1,DRT,31240390,면,17.97,2.32,27.5,41590-36727,536.7,126.86446,37.06539
다바4397,night,0.387622,0.05753,0.3399,-0.6096,0.9495,need,1.15871,5,3,1,0.2615,0.0,461.0,1229.0,0.1345,장안면,0.9495,0.9495,0.54056,3,NEW_STOP,31240390,면,38.76,5.75,115.2,41590-37942,443.1,126.86438,37.0744
다바4398,night,0.398842,0.09768,0.3842,-0.4475,0.8318,need,1.03393,5,3,2,0.444,0.0,411.0,969.0,0.1582,장안면,0.8318,0.8318,0.51689,3,NEW_STOP,31240390,면,39.88,9.77,102.8,41590-37156,333.6,126.86431,37.08342
다바4399,night,0.463296,0.148757,0.6388,-0.2413,0.8801,need,1.20371,5,4,2,0.6762,0.0,576.0,684.0,0.2066,장안면,0.8801,0.8801,0.56383,3,ADD_FREQ,31240390,면,46.33,14.88,144.0,41590-37840,194.3,126.86423,37.09243
다바4495,night,0.047085,0.011,-1.0051,-0.7975,-0.0685,mid,0.0,3,0,0,0.05,0.0,8.0,5.0,0.0,장안면,-0.0685,-0.2076,0.09001,0,DRT,31240390,면,4.71,1.1,2.0,41590-37819,611.9,126.87578,37.05643
다바4496,night,0.138855,0.024567,-0.6426,-0.7427,0.0667,mid,0.0,3,1,1,0.1117,0.0,43.0,26.0,0.2326,장안면,0.0667,0.1001,0.26991,1,DRT,31240390,면,13.89,2.46,10.8,41590-36727,533.0,126.8757,37.06545
다바4497,night,0.211903,0.06864,-0.3541,-0.5648,0.1849,mid,0.0,3,2,1,0.312,0.0,38.0,346.0,0.1316,장안면,0.1849,0.2107,0.22102,0,NEW_STOP,31240390,면,21.19,6.86,9.5,41590-37613,412.8,126.87563,37.07446
다바4498,night,0.12672,0.011,-0.6906,-0.7975,0.0672,mid,0.0,3,1,0,0.05,0.0,39.0,17.0,0.2564,장안면,0.0672,0.1069,0.2405,1,DRT,31240390,면,12.67,1.1,9.8,41590-37841,731.2,126.87556,37.08348
다바4499,night,0.153378,0.011,-0.5853,-0.7975,0.1509,mid,0.0,3,1,0,0.05,0.0,68.0,117.0,0.4853,장안면,0.1509,0.2122,0.30676,1,DRT,31240390,면,15.34,1.1,17.0,41590-37840,808.9,126.87548,37.09249
다바4597,night,0.205787,0.11627,-0.3783,-0.3725,-0.005,drt,0.0,3,2,2,0.5285,0.0,108.0,163.0,0.3611,향남읍,-0.005,-0.0058,0.33894,1,ADD_FREQ,31240140,읍,20.58,11.63,27.0,41590-37814,282.9,126.88688,37.07452
다바4598,night,0.134727,0.011,-0.6589,-0.7975,0.0906,mid,0.0,3,1,0,0.05,0.0,51.0,174.0,0.098,향남읍,0.0906,0.1386,0.26945,1,DRT,31240140,읍,13.47,1.1,12.8,41590-37814,813.5,126.88681,37.08353
다바4599,night,0.239257,0.13222,-0.2461,-0.3081,0.0589,mid,0.0,3,2,2,0.601,0.0,285.0,329.0,0.4982,향남읍,0.0589,0.062,0.46846,3,ADD_FREQ,31240140,읍,23.93,13.22,71.2,41590-37875,239.4,126.88673,37.09255
다바4697,night,0.229502,0.130937,-0.2846,-0.3133,0.0265,mid,0.0,3,2,2,0.5952,0.0,73.0,189.0,0.3836,향남읍,0.0265,0.0287,0.31705,1,ADD_FREQ,31240140,읍,22.95,13.09,18.2,41590-36733,242.9,126.89813,37.07458
다바4698,night,0.532702,0.258118,0.9129,0.2002,0.7127,mid,0.0,5,4,3,0.736,0.44,769.0,3343.0,0.0507,향남읍,0.7127,0.7127,0.61696,4,ADD_FREQ,31240140,읍,53.27,25.81,192.2,41590-37759,158.4,126.89806,37.08359
다바4699,night,0.490136,0.374305,0.7448,0.6692,0.0756,mid,0.0,3,4,4,0.3587,2.064,1112.0,1830.0,0.1628,향남읍,0.0756,0.0756,0.65269,4,NEW_STOP,31240140,읍,49.01,37.43,278.0,41590-37876,384.8,126.89799,37.09261
다바4797,night,0.304839,0.463039,0.0129,1.0275,-1.0145,mid,0.0,1,3,4,0.8607,1.822,203.0,1295.0,0.2956,양감면,-1.0145,-1.0145,0.42081,2,ADD_FREQ,31240420,면,30.48,46.3,50.8,41590-37868,83.6,126.90938,37.07463
다바4798,night,0.732552,0.583108,1.7022,1.5122,0.19,ok,0.0,3,4,4,0.5162,4.929,3945.0,3493.0,0.0416,향남읍,0.19,0.19,0.84343,4,ADD_FREQ,31240140,읍,73.26,58.31,986.2,41590-55074,290.3,126.90931,37.08365
다바4799,night,0.394807,0.603375,0.3683,1.594,-1.2258,ok,0.0,0,3,4,0.5155,5.406,68.0,4971.0,0.0,향남읍,-1.2258,-1.2258,0.28651,1,ADD_FREQ,31240140,읍,39.48,60.34,17.0,41590-37405,290.7,126.90924,37.09266
다바4896,night,0.309139,0.283597,0.0299,0.303,-0.2731,mid,0.0,2,3,3,0.2538,1.371,289.0,291.0,0.3356,양감면,-0.2731,-0.2731,0.45978,3,NEW_STOP,31240420,면,30.91,28.36,72.2,41590-37964,447.7,126.9207,37.06568
다바4897,night,0.248113,0.263867,-0.2111,0.2234,-0.4225,mid,0.0,2,2,3,0.67,0.555,187.0,315.0,0.2299,양감면,-0.4225,-0.4345,0.41487,2,ADD_FREQ,31240420,면,24.81,26.39,46.8,41590-55069,198.0,126.92063,37.07469
다바4898,night,0.268038,0.277967,-0.1324,0.2803,-0.4127,mid,0.0,2,2,3,0.7488,0.536,240.0,778.0,0.2042,향남읍,-0.4127,-0.4127,0.44678,3,ADD_FREQ,31240140,읍,26.8,27.8,60.0,41590-55367,150.7,126.92056,37.0837
다바4899,night,0.177283,0.064058,-0.4909,-0.5833,0.0722,drt,0.0,3,1,1,0.151,0.124,93.0,736.0,0.2796,향남읍,0.0722,0.0924,0.32296,1,NEW_STOP,31240140,읍,17.73,6.41,23.2,41590-37344,509.4,126.92049,37.09272
다바4996,night,0.251106,0.117957,-0.1993,-0.3657,0.1631,mid,0.0,3,2,2,0.5362,0.0,210.0,652.0,0.1,양감면,0.1631,0.1664,0.41758,2,ADD_FREQ,31240420,면,25.11,11.8,52.5,41590-60030,278.3,126.93194,37.06573
다바4997,night,0.189947,0.011,-0.4408,-0.7975,0.2915,drt,0.0,4,1,0,0.05,0.0,133.0,486.0,0.2556,양감면,0.2915,0.3566,0.36585,2,DRT,31240420,면,18.99,1.1,33.2,41590-60032,670.3,126.93188,37.07474
다바4998,night,0.231897,0.134222,-0.2752,-0.3,0.0231,mid,0.0,3,2,2,0.3707,0.221,157.0,532.0,0.3121,양감면,0.0231,0.0249,0.39392,2,NEW_STOP,31240420,면,23.19,13.42,39.2,41590-55408,377.6,126.93181,37.08376
다바4999,night,0.2658,0.133607,-0.1412,-0.3025,0.1613,mid,0.0,3,2,2,0.2872,0.306,221.0,396.0,0.1674,양감면,0.1613,0.1613,0.4275,2,NEW_STOP,31240420,면,26.58,13.36,55.2,41590-55834,427.7,126.93174,37.09277
다바5096,night,0.234948,0.011,-0.2631,-0.7975,0.5015,mid,0.0,4,2,0,0.05,0.0,265.0,1123.0,0.0566,양감면,0.5015,0.5344,0.46527,3,DRT,31240420,면,23.49,1.1,66.2,41590-60029,658.8,126.94319,37.06578
다바5097,night,0.305439,0.158361,0.0153,-0.2026,0.2179,mid,0.0,3,3,2,0.7043,0.013,398.0,976.0,0.1106,양감면,0.2179,0.2179,0.51921,3,ADD_FREQ,31240420,면,30.54,15.84,99.5,41590-37857,177.4,126.94313,37.0748
다바5098,night,0.502138,0.356756,0.7922,0.5984,0.1938,mid,0.0,3,4,3,0.8073,0.972,604.0,491.0,0.1788,양감면,0.1938,0.1938,0.56715,3,ADD_FREQ,31240420,면,50.21,35.68,151.0,41590-36778,115.6,126.94306,37.08381
다바5099,night,0.325518,0.141013,0.0946,-0.2726,0.3672,mid,0.0,4,3,2,0.5137,0.112,280.0,397.0,0.1571,양감면,0.3672,0.3672,0.46457,3,ADD_FREQ,31240420,면,32.55,14.1,70.0,41590-36106,291.8,126.943,37.09283
다바5197,night,0.26734,0.195796,-0.1352,-0.0514,-0.0837,mid,0.0,3,2,3,0.4865,0.4,169.0,246.0,0.2012,양감면,-0.0837,-0.0837,0.40553,2,NEW_STOP,31240420,면,26.73,19.58,42.2,41590-36133,308.1,126.95438,37.07485
다바5198,night,0.260071,0.137886,-0.1639,-0.2852,0.1213,mid,0.0,3,2,2,0.2475,0.372,178.0,55.0,0.3652,양감면,0.1213,0.1213,0.40212,2,NEW_STOP,31240420,면,26.01,13.79,44.5,41590-36127,451.5,126.95431,37.08386
다바5199,night,0.313935,0.12859,0.0489,-0.3228,0.3716,mid,0.0,4,3,2,0.5845,0.0,278.0,377.0,0.1583,양감면,0.3716,0.3716,0.46237,3,ADD_FREQ,31240420,면,31.39,12.86,69.5,41590-55462,249.3,126.95425,37.09288
다바5297,night,0.307314,0.280955,0.0227,0.2924,-0.2697,mid,0.0,2,3,3,0.7045,0.612,202.0,559.0,0.1782,양감면,-0.2697,-0.2697,0.42286,2,ADD_FREQ,31240420,면,30.73,28.1,50.5,41590-36150,177.3,126.96563,37.0749
다바5298,night,0.183086,0.04565,-0.4679,-0.6576,0.1514,drt,0.0,3,1,1,0.2075,0.0,89.0,405.0,0.4045,양감면,0.1514,0.1897,0.33395,1,NEW_STOP,31240420,면,18.31,4.57,22.2,41590-36791,475.5,126.96556,37.08392
다바5299,night,0.31619,0.02849,0.0578,-0.7269,0.7846,mid,0.0,5,3,1,0.1295,0.0,400.0,958.0,0.2125,양감면,0.7846,0.7846,0.51268,3,DRT,31240420,면,31.62,2.85,100.0,41590-36165,522.3,126.9655,37.09293
다바5397,night,0.300218,0.214129,-0.0053,0.0226,-0.0279,mid,0.0,3,3,3,0.617,0.346,184.0,319.0,0.2228,양감면,-0.0279,-0.0279,0.4147,2,ADD_FREQ,31240420,면,30.02,21.41,46.0,41590-36478,229.8,126.97688,37.07495
다바5398,night,0.293764,0.120229,-0.0308,-0.3565,0.3257,mid,0.0,4,3,2,0.4117,0.119,248.0,794.0,0.1573,양감면,0.3257,0.3257,0.45557,3,NEW_STOP,31240420,면,29.38,12.02,62.0,41590-36207,353.0,126.97681,37.08397
다바5399,night,0.282622,0.14476,-0.0748,-0.2575,0.1827,mid,0.0,3,3,2,0.658,0.0,139.0,435.0,0.1655,양감면,0.1827,0.1827,0.37134,2,ADD_FREQ,31240420,면,28.26,14.48,34.8,41590-55342,205.2,126.97675,37.09298
다바5497,night,0.224454,0.04464,-0.3045,-0.6617,0.3253,mid,0.0,4,2,1,0.05,0.136,186.0,107.0,0.3763,양감면,0.3253,0.3571,0.40694,2,DRT,31240420,면,22.45,4.46,46.5,41590-36472,625.9,126.98813,37.075
다바5498,night,0.15915,0.155343,-0.5625,-0.2148,-0.2533,mid,0.0,2,1,2,0.3933,0.298,38.0,126.0,0.2632,양감면,-0.2533,-0.3477,0.2416,1,NEW_STOP,31240420,면,15.91,15.53,9.5,41590-36473,364.0,126.98806,37.08401
다바5499,night,0.276556,0.118873,-0.0988,-0.362,0.2632,mid,0.0,4,2,2,0.5403,0.0,249.0,242.0,0.4056,양감면,0.2632,0.2632,0.43707,2,ADD_FREQ,31240420,면,27.66,11.89,62.2,41590-36251,275.8,126.988,37.09303
다사1401,night,0.064982,0.011,-0.9344,-0.7975,-0.0557,mid,0.0,3,0,0,0.05,0.0,13.0,0.0,0.7692,우정읍,-0.0557,-0.1369,0.12996,0,DRT,31240130,읍,6.5,1.1,3.2,41590-60113,9432.9,126.53771,37.10826
다사2208,night,0.250787,0.1408,-0.2005,-0.2735,0.0714,mid,0.0,3,2,2,0.64,0.0,183.0,153.0,0.4645,서신면,0.0714,0.0729,0.40139,2,ADD_FREQ,31240370,면,25.08,14.08,45.8,41590-60007,216.0,126.62702,37.17205
다사2302,night,0.0,0.011,-1.1911,-0.7975,-0.0,mid,0.0,3,0,0,0.05,0.0,0.0,0.0,0.0,서신면,-0.0,-0.3936,0.0,0,DRT,31240370,면,0.0,1.1,0.0,41590-37837,4003.1,126.63889,37.11805
다사2405,night,0.0,0.011,-1.1911,-0.7975,-0.0,mid,0.0,3,0,0,0.05,0.0,0.0,0.0,0.0,서신면,-0.0,-0.3936,0.0,0,DRT,31240370,면,0.0,1.1,0.0,41590-36947,2469.6,126.64985,37.14517
다사2416,night,0.161819,0.065817,-0.5519,-0.5762,0.0179,drt,0.0,3,1,1,0.2992,0.0,93.0,10.0,0.4194,송산면,0.0179,0.0242,0.32155,1,NEW_STOP,31240360,면,16.18,6.58,23.2,41590-55867,420.5,126.64873,37.24431
다사2417,night,0.0,0.011,-1.1911,-0.7975,-0.0,mid,0.0,3,0,0,0.05,0.0,0.0,0.0,0.0,송산면,-0.0,-0.3936,0.0,0,DRT,31240360,면,0.0,1.1,0.0,41590-60130,908.5,126.64863,37.25333
다사2420,night,0.0,0.011,-1.1911,-0.7975,-0.0,mid,0.0,3,0,0,0.05,0.0,0.0,0.0,0.0,송산면,-0.0,-0.3936,0.0,0,DRT,31240360,면,0.0,1.1,0.0,41590-60130,3774.4,126.64833,37.28037
다사2508,night,0.373014,0.176807,0.2822,-0.1281,0.4103,mid,0.0,4,3,3,0.8037,0.0,208.0,150.0,0.4327,서신면,0.4103,0.4103,0.40464,2,ADD_FREQ,31240370,면,37.3,17.68,52.0,41590-55347,117.8,126.66081,37.17229
다사2511,night,0.141804,0.012467,-0.631,-0.7916,0.1085,mid,0.0,3,1,1,0.0567,0.0,8.0,22.0,0.0,송산면,0.1085,0.1606,0.04353,0,DRT,31240360,면,14.18,1.25,2.0,41590-55063,566.0,126.66051,37.19933
다사2512,night,0.0,0.011,-1.1911,-0.7975,-0.0,mid,0.0,3,0,0,0.05,0.0,0.0,0.0,0.0,송산면,-0.0,-0.3936,0.0,0,DRT,31240360,면,0.0,1.1,0.0,41590-55063,1457.6,126.66041,37.20834
다사2514,night,0.0,0.011,-1.1911,-0.7975,-0.0,mid,0.0,3,0,0,0.05,0.0,0.0,0.0,0.0,송산면,-0.0,-0.3936,0.0,0,DRT,31240360,면,0.0,1.1,0.0,41590-55189,1365.4,126.66021,37.22637
